consumer_id energy producer_id
10046 1498 10054
10064 719 10019
10007 1074 10011
10050 534 10057
10018 1980 10084
10056 821 10049
10019 762 10042
10078 1203 10000
10036 1067 10058
10047 1835 10058
10070 1149 10019
10037 948 10003
10004 732 10020
10033 1388 10066
10001 1601 10084
10044 1620 10075
10005 1502 10061
10010 758 10011
10056 1332 10067
10032 1200 10042
10079 1228 10047
10009 1005 10021
10023 1250 10014
10068 778 10047
10027 1579 10075
10071 664 10015
10018 1008 10083
10033 1039 10028
10011 846 10045
10011 1868 10058
10016 1073 10047
10047 1681 10018
10007 1394 10028
10072 1268 10077
10075 646 10012
10046 994 10017
10063 750 10073
10036 942 10021
10004 1970 10068
10014 664 10079
10029 1123 10014
10062 978 10043
10069 1002 10051
10066 773 10070
10071 1362 10032
10062 721 10034
10038 1978 10078
10039 506 10012
10072 1814 10083
10078 1508 10006
10001 1948 10002
10018 811 10028
10061 932 10053
10051 944 10029
10052 1758 10049
10015 537 10007
10052 1214 10024
10081 709 10062
10009 709 10053
10014 1699 10066
10031 711 10073
10014 1877 10004
10040 1983 10067
10079 798 10028
10081 1465 10049
10041 1167 10039
10066 1024 10013
10052 1264 10000
10055 523 10023
10035 1034 10076
10051 1815 10049
10044 720 10005
10024 506 10043
10000 895 10076
10057 1112 10024
10063 892 10023
10058 1574 10041
10056 1260 10082
10058 1331 10070
10041 1999 10039
10030 719 10046
10068 1395 10030
10023 1444 10076
10060 1417 10045
10021 1920 10046
10044 1722 10049
10052 1108 10039
10014 1777 10067
10046 1217 10016
10075 1724 10040
10014 800 10062
10008 1730 10035
10067 1202 10043
10034 583 10027
10026 964 10072
10072 649 10049
10006 1083 10076
10003 1081 10078
10043 1562 10066
10059 1078 10008
10003 1262 10083
10039 1471 10052
10033 883 10051
10052 1218 10056
10079 644 10070
10016 1098 10059
10027 1999 10034
10080 1382 10019
10057 1731 10051
10076 900 10025
10080 933 10061
10022 592 10006
10076 1451 10027
10047 1144 10046
10060 1579 10039
10020 582 10046
10074 1734 10063
10015 1209 10024
10055 1776 10068
10052 1281 10076
10050 697 10047
10043 912 10034
10053 1622 10040
10025 1242 10067
10068 1317 10020
10062 1311 10037
10047 1101 10077
10067 1054 10026
10041 1799 10003
10044 1567 10051
10055 911 10061
10006 849 10020
10055 799 10084
10062 1144 10069
10029 1493 10078
10040 1819 10071
10044 988 10031
10046 1707 10069
10069 1941 10003
10062 1593 10009
10003 1178 10044
10066 529 10058
10019 1725 10000
10056 862 10000
10031 1331 10026
10014 533 10026
10039 752 10047
10063 1655 10002
10018 1387 10050
10019 1646 10046
10051 1125 10048
10062 798 10018
10035 622 10032
10028 1511 10059
10039 1584 10004
10040 669 10050
10000 1793 10018
10083 1584 10016
10062 1660 10017
10015 573 10022
10034 1765 10075
10008 1626 10025
10033 1393 10039
10005 1685 10029
10053 1865 10078
10078 937 10077
10019 1364 10053
10043 985 10004
10062 1675 10071
10014 1025 10081
10067 1381 10056
10045 1763 10063
10064 1190 10037
10026 693 10060
10063 1740 10041
10072 1860 10083
10011 579 10061
10060 1805 10005
10009 805 10056
10042 1131 10069
10079 1716 10000
10012 1405 10075
10014 1354 10069
10071 1339 10057
10032 1812 10072
10004 728 10075
10023 1566 10039
10007 1105 10083
10056 1292 10001
10081 1482 10068
10080 629 10008
10076 1753 10041
10070 1212 10062
10014 1774 10021
10075 660 10032
10058 1291 10067
10006 1379 10026
10017 563 10066
10066 1932 10018
10015 1378 10075
10006 1342 10054
10070 890 10069
10055 526 10023
10017 932 10019
10013 1470 10037
10001 1566 10013
10004 548 10000
10072 1953 10037
10083 768 10082
10019 662 10080
10037 1117 10065
10046 1869 10081
10079 721 10016
10077 1602 10084
10073 1168 10028
10001 1827 10013
10013 1356 10037
10064 1304 10050
10052 1034 10010
10022 974 10059
10015 1241 10017
10037 1397 10016
10048 597 10002
10001 1236 10045
10039 1837 10067
10072 1140 10005
10008 815 10068
10071 1405 10038
10075 1629 10078
10062 1103 10027
10030 811 10055
10071 1598 10082
10048 1885 10021
10041 1371 10018
10079 937 10015
10036 1385 10059
10062 1575 10022
10012 1556 10077
10062 1997 10010
10072 1252 10080
10014 996 10071
10035 679 10069
10033 1232 10058
10045 1841 10019
10030 1466 10029
10049 1608 10042
10023 973 10049
10023 670 10020
10011 1283 10044
10071 1498 10069
10069 1454 10054
10083 1826 10031
10013 1057 10077
10030 750 10009
10004 811 10006
10073 1931 10065
10062 1396 10028
10023 1051 10056
10046 1408 10021
10007 1341 10011
10084 1464 10066
10078 713 10064
10014 644 10002
10034 1329 10003
10022 759 10068
10016 966 10064
10008 1495 10037
10037 1664 10082
10000 1445 10005
10043 810 10008
10007 1407 10016
10037 899 10048
10057 1663 10077
10003 1077 10037
10063 1003 10003
10000 1905 10046
10013 1284 10052
10040 936 10019
10071 1258 10021
10047 741 10019
10042 1978 10019
10002 1369 10024
10048 619 10002
10003 745 10014
10007 978 10062
10052 1483 10041
10008 1475 10080
10046 708 10069
10061 1710 10042
10027 1579 10006
10029 1401 10005
10051 899 10076
10048 1529 10027
10034 1944 10076
10049 1785 10011
10066 1727 10054
10045 1225 10047
10079 514 10006
10054 694 10051
10001 858 10028
10063 809 10026
10027 1396 10025
10049 880 10065
10014 1610 10018
10051 1389 10057
10007 1510 10066
10012 889 10010
10061 791 10052
10036 1414 10079
10075 1238 10026
10029 1967 10075
10027 1849 10061
10010 1375 10056
10014 1509 10010
10062 1736 10047
10062 1214 10014
10010 1797 10054
10058 1330 10026
10068 987 10039
10065 907 10043
10050 503 10006
10040 938 10042
10048 712 10034
10064 1084 10040
10068 1564 10054
10037 869 10047
10008 1639 10006
10020 1973 10007
10035 728 10047
10012 767 10021
10027 1632 10069
10036 666 10037
10032 853 10030
10073 1777 10039
10004 1423 10005
10016 1614 10035
10055 1948 10019
10059 1809 10007
10066 1079 10040
10003 1375 10006
10008 961 10055
10067 1705 10026
10051 1181 10074
10049 606 10036
10047 1305 10069
10011 914 10068
10081 1147 10046
10002 1073 10035
10013 635 10014
10032 1558 10060
10081 1524 10018
10080 1338 10044
10021 1936 10025
10014 1524 10084
10036 1018 10072
10015 956 10018
10014 1824 10000
10076 862 10043
10061 1589 10068
10021 1545 10034
10042 1659 10016
10028 1967 10026
10022 578 10030
10012 674 10061
10031 1860 10043
10028 1923 10039
10035 1442 10065
10000 770 10049
10017 1435 10015
10015 1311 10056
10051 1363 10034
10057 1030 10051
10071 910 10046
10006 1733 10082
10035 1674 10079
10062 1095 10016
10051 586 10057
10079 1766 10030
10062 1127 10067
10003 1060 10009
10008 1572 10049
10025 1690 10019
10066 828 10017
10061 646 10017
10004 1065 10067
10057 1754 10050
10025 1951 10065
10033 677 10028
10081 1713 10002
10062 1113 10055
10009 1507 10083
10071 1112 10009
10024 1298 10061
10022 1174 10029
10082 1570 10015
10061 1243 10032
10003 1401 10076
10008 1285 10048
10053 552 10034
10080 1218 10083
10033 1971 10037
10031 795 10057
10073 1779 10028
10061 1745 10078
10002 1301 10072
10014 741 10064
10028 619 10049
10055 1523 10061
10066 1926 10070
10024 1668 10072
10050 820 10013
10084 1728 10024
10060 1450 10006
10053 1681 10007
10048 1589 10036
10073 1620 10061
10008 1098 10055
10023 1620 10016
10045 1059 10021
10051 1621 10036
10012 549 10076
10015 742 10050
10014 1020 10028
10059 1191 10035
10084 510 10080
10018 1393 10019
10010 829 10077
10024 592 10015
10025 1957 10081
10081 599 10040
10000 881 10031
10024 1571 10016
10016 1061 10056
10005 1900 10064
10054 1969 10024
10001 1297 10002
10081 503 10073
10017 1535 10028
10084 716 10070
10075 1922 10081
10055 984 10061
10022 526 10047
10062 650 10083
10022 511 10048
10032 944 10000
10069 1166 10010
10030 782 10031
10080 1343 10015
10011 1551 10068
10075 1084 10052
10068 887 10043
10008 505 10052
10015 1766 10058
10036 1415 10021
10059 1370 10047
10045 674 10016
10083 1059 10034
10081 1874 10032
10065 1890 10037
10031 762 10015
10029 1750 10080
10019 1755 10009
10064 537 10014
10008 560 10067
10027 1681 10012
10059 1279 10049
10067 1947 10005
10026 1168 10074
10010 1098 10058
10034 1791 10060
10034 1965 10038
10063 1390 10013
10036 975 10067
10023 689 10004
10034 823 10053
10032 1022 10034
10004 1747 10035
10047 1482 10021
10002 1856 10084
10036 965 10084
10009 1613 10051
10066 672 10052
10019 1842 10074
10036 1769 10069
10063 760 10070
10017 761 10079
10032 1074 10034
10057 786 10004
10040 1750 10012
10017 1162 10006
10045 1752 10017
10006 1124 10001
10076 604 10028
10084 752 10007
10066 1776 10074
10063 1036 10011
10041 1714 10079
10060 1977 10036
10034 765 10070
10073 1855 10052
10058 1118 10045
10073 695 10006
10019 559 10066
10078 1378 10000
10027 1337 10020
10005 906 10036
10019 840 10030
10019 1211 10020
10073 902 10016
10063 1478 10011
10038 758 10024
10015 1141 10084
10045 553 10013
10057 1443 10012
10024 1537 10069
10010 1779 10028
10067 1562 10013
10024 1592 10038
10066 1038 10042
10067 1439 10018
10050 1614 10062
10032 1564 10075
10076 1358 10056
10040 1891 10049
10067 520 10044
10073 1704 10052
10041 535 10084
10037 1442 10019
10062 827 10035
10075 1099 10017
10028 1140 10031
10002 1790 10072
10046 944 10076
10063 1342 10066
10004 565 10068
10073 1349 10083
10044 1977 10070
10063 901 10068
10021 1338 10027
10035 1105 10001
10048 1738 10028
10004 510 10010
10043 618 10026
10080 1168 10069
10024 1780 10049
10069 1087 10043
10014 564 10074
10005 1312 10079
10082 1849 10059
10082 781 10004
10015 1974 10028
10032 1601 10026
10005 1953 10060
10059 651 10074
10017 731 10032
10023 1243 10025
10036 510 10047
10057 820 10051
10017 1638 10028
10032 1239 10071
10000 742 10026
10003 1013 10050
10067 660 10041
10004 1310 10002
10005 1645 10045
10072 690 10016
10082 722 10027
10084 1580 10050
10049 1798 10065
10070 1407 10080
10054 905 10066
10032 1226 10056
10034 1831 10060
10009 1998 10043
10077 1294 10028
10027 1063 10002
10023 1530 10078
10070 877 10018
10084 672 10020
10046 1486 10001
10068 650 10001
10053 948 10012
10076 1395 10063
10051 1383 10045
10045 907 10026
10003 1365 10077
10046 1326 10079
10079 1414 10047
10059 1232 10003
10043 682 10074
10084 761 10028
10056 549 10068
10079 1391 10080
10070 1027 10008
10055 1747 10079
10023 551 10003
10065 1454 10067
10072 1153 10054
10075 1699 10017
10017 1291 10043
10015 1692 10038
10040 1672 10012
10007 1397 10054
10032 948 10020
10029 1923 10015
10051 1041 10029
10056 775 10074
10080 1570 10066
10079 626 10006
10012 1315 10030
10084 896 10029
10083 1613 10063
10083 1188 10084
10029 837 10077
10035 1298 10075
10076 1074 10017
10014 1204 10009
10067 1456 10075
10038 1652 10058
10012 1699 10047
10074 1549 10084
10083 1439 10021
10062 1061 10028
10033 894 10065
10055 724 10019
10064 720 10024
10079 1358 10054
10011 612 10058
10045 1990 10024
10046 1364 10028
10000 1319 10043
10080 531 10052
10077 1631 10023
10041 1369 10034
10084 840 10051
10062 1668 10046
10078 1273 10036
10013 558 10017
10061 1146 10054
10035 512 10053
10014 975 10042
10051 811 10026
10021 721 10053
10031 965 10055
10027 1054 10039
10064 690 10084
10044 554 10074
10038 659 10063
10007 1148 10049
10081 1836 10025
10019 622 10015
10070 1166 10075
10063 922 10031
10076 975 10083
10078 1009 10069
10075 1817 10005
10041 1747 10039
10041 1585 10024
10053 1948 10013
10011 1930 10071
10026 672 10012
10008 583 10037
10002 1354 10014
10068 637 10013
10073 1512 10007
10049 541 10082
10060 633 10039
10079 1740 10038
10002 712 10046
10030 597 10082
10070 1446 10017
10020 1233 10015
10004 1053 10001
10023 551 10050
10073 1105 10072
10026 1261 10028
10006 1907 10034
10056 1127 10005
10050 1472 10051
10018 1546 10047
10061 519 10036
10001 1713 10063
10022 1511 10048
10010 585 10021
10065 1960 10026
10032 1082 10050
10055 1051 10042
10006 627 10058
10012 979 10042
10056 1460 10030
10003 1135 10075
10083 1835 10023
10034 1497 10082
10059 1834 10017
10064 1330 10052
10030 892 10035
10064 718 10002
10056 1128 10058
10001 738 10005
10081 1566 10002
10050 1450 10063
10073 1862 10004
10075 1931 10037
10014 1438 10048
10039 1749 10019
10036 941 10026
10075 1823 10028
10057 1137 10024
10009 924 10026
10073 1856 10035
10075 697 10045
10051 503 10005
10045 1682 10074
10062 582 10077
10021 1548 10039
10074 1454 10030
10048 1633 10066
10028 1089 10044
10048 1023 10018
10023 894 10037
10028 1812 10027
10082 1085 10063
10019 1156 10049
10076 1444 10041
10058 1891 10039
10003 1985 10056
10051 1331 10012
10050 767 10004
10025 647 10015
10027 734 10045
10083 1017 10067
10058 908 10071
10045 500 10030
10025 1113 10033
10021 548 10031
10052 653 10034
10046 1687 10047
10050 1069 10046
10077 832 10051
10054 1942 10043
10039 1197 10045
10078 883 10040
10063 1494 10022
10045 1675 10015
10002 1673 10004
10052 787 10058
10061 1345 10072
10013 642 10056
10041 945 10025
10017 1366 10073
10000 1067 10052
10060 781 10008
10000 1314 10010
10075 1053 10014
10032 613 10028
10005 1803 10014
10042 702 10082
10084 609 10017
10062 1916 10065
10062 1021 10010
10002 1299 10011
10066 1546 10083
10075 646 10010
10082 1748 10051
10005 1436 10023
10018 1319 10015
10074 614 10049
10016 784 10068
10068 1159 10054
10063 1188 10077
10018 1401 10022
10002 1291 10017
10037 805 10067
10047 1043 10071
10009 1915 10062
10016 507 10062
10010 599 10022
10065 1398 10055
10007 1707 10067
10072 657 10075
10003 1443 10038
10071 1939 10020
10040 1111 10002
10009 1206 10000
10026 708 10042
10043 1642 10008
10076 1722 10041
10050 622 10071
10021 791 10014
10026 1128 10071
10065 1776 10041
10045 1190 10012
10079 924 10041
10063 1771 10077
10011 1497 10070
10067 959 10046
10042 1893 10047
10021 1578 10059
10062 1365 10019
10080 667 10012
10071 1997 10042
10015 1461 10079
10047 1632 10032
10004 1716 10021
10054 1169 10008
10048 714 10001
10044 1196 10012
10048 1226 10049
10022 602 10037
10054 1918 10000
10028 1640 10018
10070 1176 10069
10002 1517 10024
10067 1692 10037
10039 651 10022
10030 1753 10070
10064 1795 10076
10030 1111 10038
10007 1955 10031
10018 1831 10002
10012 1605 10047
10031 1067 10017
10082 1692 10037
10081 523 10033
10042 1621 10059
10009 1945 10071
10048 580 10008
10068 729 10081
10044 1982 10013
10079 1912 10080
10073 1743 10029
10061 1661 10030
10001 682 10030
10027 1953 10001
10051 1836 10025
10063 1038 10053
10067 1917 10037
10023 1115 10028
10061 1120 10062
10027 918 10046
10037 1402 10075
10057 564 10037
10033 1499 10064
10030 1838 10024
10080 739 10046
10059 1002 10081
10008 1996 10060
10035 879 10043
10021 784 10000
10021 1598 10020
10025 515 10036
10061 1191 10003
10015 918 10076
10050 1368 10028
10030 778 10066
10018 972 10001
10076 1222 10009
10060 1167 10039
10072 1651 10061
10063 1725 10022
10080 750 10032
10071 1779 10053
10036 1456 10074
10074 961 10036
10057 1487 10010
10080 1027 10054
10027 1671 10003
10018 876 10009
10000 1375 10052
10078 703 10023
10065 1573 10067
10072 1843 10070
10028 810 10011
10081 1210 10002
10047 1679 10072
10002 1934 10037
10047 1820 10003
10026 1825 10074
10056 1995 10066
10050 1084 10008
10022 964 10081
10029 1682 10071
10069 728 10077
10037 1243 10041
10064 604 10077
10052 1840 10009
10063 706 10006
10063 574 10013
10067 540 10072
10037 1709 10022
10048 1156 10074
10039 1320 10073
10045 731 10052
10034 1893 10060
10004 601 10017
10070 761 10055
10080 1306 10083
10037 1251 10039
10014 1092 10033
10026 1145 10012
10003 1715 10041
10060 724 10029
10039 1658 10056
10025 1384 10063
10073 1670 10029
10031 1910 10076
10073 1771 10037
10045 628 10042
10021 680 10065
10013 1466 10061
10018 561 10034
10033 652 10001
10026 1657 10035
10053 1989 10048
10021 1514 10063
10066 1541 10020
10051 1679 10002
10082 654 10031
10061 1845 10084
10046 1094 10026
10033 848 10013
10070 1182 10012
10007 1183 10066
10023 731 10010
10033 1281 10003
10083 1883 10078
10063 1176 10069
10071 949 10058
10063 1034 10001
10061 1812 10049
10076 1148 10008
10009 1177 10023
10035 1168 10039
10058 1907 10062
10069 1841 10025
10084 1927 10012
10069 1755 10017
10076 1922 10080
10051 700 10011
10001 1814 10075
10000 1457 10026
10061 1551 10008
10056 1077 10062
10023 592 10067
10035 1765 10039
10046 912 10053
10036 849 10076
10001 1006 10002
10028 1074 10029
10055 531 10039
10066 683 10070
10006 1476 10002
10002 897 10082
10015 686 10066
10066 1441 10067
10014 1890 10045
10034 1727 10063
10029 1046 10083
10073 895 10005
10080 1647 10083
10056 1587 10055
10025 1988 10077
10042 789 10084
10027 885 10077
10045 1531 10064
10002 1770 10026
10018 1297 10007
10036 1600 10066
10039 504 10026
10058 1390 10045
10063 1253 10023
10043 682 10027
10020 891 10021
10073 1737 10055
10049 1264 10081
10010 1258 10030
10061 1900 10029
10059 1198 10065
10046 1618 10084
10005 1830 10042
10083 1021 10081
10006 1443 10083
10074 1359 10068
10042 1010 10051
10025 662 10035
10002 806 10039
10028 1452 10013
10031 1069 10015
10010 1494 10029
10066 1774 10019
10001 1278 10073
10041 796 10011
10075 972 10068
10077 1231 10044
10012 1052 10074
10044 768 10039
10020 1351 10022
10069 1982 10059
10028 1896 10056
10074 1036 10001
10077 972 10055
10051 1206 10071
10009 982 10006
10058 1249 10068
10071 1919 10079
10067 1770 10034
10048 1142 10071
10043 1835 10024
10057 1722 10060
10040 621 10065
10062 710 10036
10051 1159 10054
10013 623 10040
10055 1535 10084
10051 874 10061
10068 772 10025
10012 1589 10009
10075 646 10014
10083 1728 10029
10027 1909 10038
10002 1225 10008
10080 535 10009
10015 1543 10029
10023 1880 10034
10055 534 10071
10084 1384 10026
10056 545 10007
10014 1156 10026
10065 718 10060
10038 1426 10048
10067 1212 10034
10016 1011 10035
10040 552 10010
10082 697 10045
10068 771 10069
10020 1943 10011
10007 1754 10012
10006 1974 10071
10076 782 10006
10034 857 10004
10041 976 10005
10030 1138 10069
10065 1345 10002
10039 1485 10066
10004 1219 10074
10003 1059 10038
10070 500 10061
10009 1358 10063
10070 1341 10076
10019 1132 10025
10056 577 10013
10006 1732 10059
10048 1529 10077
10057 679 10072
10070 1428 10012
10054 1798 10014
10018 694 10022
10000 1508 10028
10022 1982 10004
10014 1883 10037
10076 1395 10007
10062 1156 10041
10033 761 10038
10043 1281 10034
10058 629 10059
10051 1542 10052
10001 572 10000
10008 1631 10058
10045 1144 10080
10001 1403 10070
10000 720 10072
10051 1268 10001
10035 1013 10039
10075 1616 10066
10058 1142 10001
10048 811 10064
10066 1338 10084
10078 1511 10072
10033 996 10007
10047 1163 10000
10021 1260 10075
10078 1969 10015
10017 1285 10070
10011 1585 10023
10039 1205 10026
10060 768 10004
10061 1043 10013
10032 1926 10013
10043 1650 10029
10000 1256 10003
10025 744 10003
10040 1281 10039
10073 1414 10033
10025 1285 10077
10041 1035 10046
10071 1316 10062
10019 1268 10054
10054 1802 10050
10029 1500 10005
10075 894 10063
10004 1513 10081
10027 1119 10066
10066 1531 10054
10007 1514 10033
10022 1798 10044
10052 1406 10011
10008 1010 10036
10046 649 10023
10046 1038 10076
10044 1420 10027
10084 787 10004
10013 1419 10065
10069 602 10056
10056 1096 10015
10003 1479 10025
10076 1608 10066
10028 849 10002
10068 507 10001
10070 983 10007
10076 575 10082
10014 1326 10013
10060 1952 10005
10016 641 10079
10062 1818 10002
10049 871 10083
10041 1208 10020
10027 1360 10003
10057 890 10083
10035 1788 10079
10020 1487 10053
10052 1509 10047
10079 800 10080
10000 1485 10022
10028 1190 10032
10035 993 10084
10034 916 10016
10069 1696 10066
10023 975 10041
10054 1951 10009
10080 1195 10084
10021 961 10071
10044 1430 10082
10042 1818 10035
10061 1064 10076
10081 1054 10029
10083 1753 10031
10051 944 10033
10077 1131 10032
10034 1628 10075
10028 671 10070
10034 949 10065
10013 662 10052
10048 870 10043
10043 1095 10065
10073 1506 10014
10018 1274 10027
10041 978 10029
10011 1264 10048
10009 1840 10041
10061 1260 10070
10079 976 10059
10013 1079 10040
10060 1366 10013
10045 916 10082
10047 1646 10022
10017 1368 10060
10053 834 10077
10021 660 10025
10032 843 10009
10065 1694 10083
10034 1328 10050
10046 745 10059
10062 1150 10076
10056 633 10071
10015 1185 10072
10006 1987 10026
10043 1928 10019
10012 1603 10045
10000 779 10060
10079 1985 10001
10050 1516 10063
10044 1272 10033
10078 527 10055
10043 1658 10067
10016 1112 10056
10007 1190 10066
10079 1741 10006
10080 691 10007
10035 732 10004
10055 1430 10023
10023 1471 10081
10077 1629 10002
10081 1013 10084
10002 1444 10054
10012 727 10043
10071 1761 10079
10000 994 10035
10082 1510 10081
10011 1840 10048
10026 809 10011
10019 1194 10055
10035 1330 10075
10003 1376 10075
10080 1409 10053
10012 914 10047
10044 504 10005
10002 1234 10049
10033 832 10007
10020 1476 10010
10024 816 10069
10033 1377 10015
10017 1428 10033
10005 1619 10067
10045 1240 10033
10065 1298 10051
10019 1661 10023
10056 1284 10070
10004 1237 10003
10071 1270 10035
10017 1333 10030
10037 1549 10025
10011 1229 10029
10038 529 10033
10080 717 10006
10054 773 10081
10037 1850 10014
10004 1368 10028
10081 1159 10036
10023 1897 10079
10039 618 10034
10024 1871 10028
10026 1435 10025
10072 1157 10008
10028 1532 10001
10048 1154 10026
10062 1801 10031
10068 1588 10083
