consumer_id energy producer_id
10079 1236 10066
10083 1433 10027
10006 1345 10017
10072 1003 10007
10071 1896 10003
10063 1210 10033
10023 1085 10071
10001 1112 10009
10009 1511 10025
10048 509 10001
10072 1070 10057
10047 1346 10015
10026 1692 10064
10073 1185 10009
10069 857 10032
10012 885 10037
10000 681 10081
10081 956 10015
10081 1269 10018
10075 1595 10005
10016 1743 10013
10058 1302 10004
10064 621 10022
10081 1226 10008
10053 631 10020
10039 1837 10056
10076 1324 10068
10072 1110 10000
10056 1945 10061
10083 2000 10076
10018 1061 10022
10027 1638 10026
10042 1611 10083
10047 1461 10029
10081 1051 10048
10012 1032 10046
10045 1462 10064
10031 791 10021
10071 1718 10070
10080 1888 10061
10062 1501 10005
10056 1521 10048
10045 1008 10067
10069 1229 10042
10024 1434 10083
10035 1621 10009
10051 1755 10081
10050 500 10015
10052 1475 10038
10009 1783 10062
10016 943 10010
10073 706 10069
10053 1433 10005
10045 549 10023
10065 1253 10049
10067 1226 10036
10002 1261 10014
10059 920 10018
10068 1835 10048
10024 543 10022
10041 1156 10009
10059 1499 10070
10032 1197 10029
10065 1929 10038
10079 1926 10043
10046 1952 10013
10049 1372 10022
10002 1227 10047
10032 841 10035
10070 1683 10080
10045 596 10050
10004 1367 10001
10035 1363 10036
10006 1294 10060
10055 789 10084
10018 672 10031
10043 954 10025
10062 1182 10083
10080 704 10010
10022 1716 10023
10038 1067 10025
10078 824 10043
10024 1892 10064
10013 1048 10030
10071 1381 10064
10077 1338 10027
10011 1390 10008
10049 1296 10072
10020 956 10003
10077 1565 10049
10002 872 10055
10001 1476 10059
10065 1797 10080
10047 1464 10028
10082 1406 10079
10049 1377 10000
10008 501 10036
10083 1848 10073
10073 1378 10074
10083 1752 10020
10034 1876 10015
10026 1735 10053
10010 631 10002
10081 543 10050
10024 916 10047
10072 1651 10084
10032 1077 10049
10020 1334 10073
10071 1720 10051
10074 1544 10001
10017 1661 10052
10070 985 10061
10044 831 10081
10049 1934 10016
10057 1537 10058
10049 1439 10083
10056 1212 10067
10002 701 10065
10038 1481 10046
10009 1838 10058
10023 809 10029
10058 988 10084
10019 1543 10034
10015 550 10029
10040 1300 10001
10027 1685 10072
10056 1035 10045
10039 1707 10013
10064 931 10016
10071 1717 10006
10011 1421 10035
10084 1991 10025
10071 1043 10033
10029 1848 10028
10074 592 10075
10046 1662 10036
10035 634 10062
10070 1440 10035
10024 570 10037
10082 574 10030
10037 841 10041
10036 1763 10046
10014 1419 10072
10034 1304 10024
10040 1117 10007
10066 758 10001
10064 1192 10033
10024 1682 10025
10042 682 10067
10008 1622 10083
10065 1834 10039
10060 1756 10053
10027 951 10002
10084 1651 10039
10047 1416 10059
10056 1801 10020
10062 842 10027
10042 1411 10034
10070 1397 10026
10018 1202 10029
10044 698 10027
10049 550 10056
10052 1847 10074
10049 583 10019
10029 1053 10066
10012 1904 10038
10041 1812 10021
10042 1951 10011
10047 1955 10065
10063 1919 10036
10012 1627 10051
10037 1154 10083
10055 1320 10032
10047 1077 10058
10080 1345 10025
10004 607 10068
10049 925 10081
10034 1679 10049
10051 1913 10040
10024 1038 10049
10072 1921 10003
10002 1429 10015
10030 1780 10082
10037 939 10022
10050 1943 10020
10059 1878 10067
10066 960 10035
10081 674 10025
10075 601 10082
10035 1843 10006
10071 560 10044
10009 582 10002
10048 1706 10065
10035 557 10049
10039 1634 10052
10079 1534 10004
10033 722 10027
10038 1767 10007
10054 1025 10013
10076 1447 10080
10058 645 10073
10009 1712 10003
10051 1614 10020
10079 1802 10038
10019 1440 10082
10077 1239 10020
10036 1129 10014
10042 932 10057
10065 1335 10041
10068 1666 10017
10051 1741 10047
10080 1483 10013
10043 564 10022
10048 1407 10019
10035 1869 10072
10026 1781 10006
10072 1013 10066
10034 1264 10061
10078 1463 10051
10050 1633 10067
10045 1906 10003
10041 1669 10018
10060 833 10013
10045 590 10061
10076 719 10074
10080 992 10036
10034 1017 10081
10009 610 10028
10054 1622 10067
10001 1702 10048
10047 655 10009
10045 738 10061
10037 1591 10055
10021 1428 10042
10010 1970 10029
10076 1136 10025
10031 1879 10001
10022 1637 10011
10026 1897 10030
10009 1456 10000
10004 1096 10011
10035 1502 10042
10031 1691 10083
10057 1460 10008
10028 773 10073
10025 1285 10028
10066 942 10074
10082 1058 10073
10060 679 10031
10065 732 10049
10000 582 10054
10027 1553 10080
10009 678 10068
10074 1130 10083
10026 1227 10033
10032 500 10025
10009 1750 10013
10020 733 10059
10041 1140 10022
10047 517 10011
10019 1356 10066
10036 1355 10084
10024 700 10043
10006 824 10009
10063 1021 10003
10043 869 10082
10005 553 10064
10006 1670 10021
10068 958 10005
10014 1333 10053
10061 776 10030
10079 1236 10045
10062 1080 10030
10045 973 10036
10027 1983 10031
10016 1182 10038
10021 1569 10056
10000 1691 10068
10071 756 10025
10035 1261 10082
10001 622 10065
10070 1509 10055
10056 1644 10067
10047 1135 10077
10046 1490 10050
10012 1181 10041
10020 1148 10036
10054 1469 10058
10024 1148 10018
10050 1069 10083
10053 1139 10057
10038 673 10014
10048 1421 10058
10059 1428 10046
10083 852 10006
10039 1441 10037
10025 1794 10038
10038 561 10001
10044 1052 10065
10047 1494 10016
10067 1767 10011
10070 1014 10071
10020 760 10011
10065 836 10042
10046 1579 10024
10014 1118 10079
10075 576 10076
10005 923 10072
10070 968 10034
10034 1026 10082
10052 1011 10064
10052 739 10062
10036 606 10082
10033 1890 10064
10019 1394 10030
10068 1621 10044
10020 691 10000
10075 1519 10023
10036 565 10075
10080 667 10083
10076 545 10083
10062 946 10024
10005 1645 10068
10060 1039 10083
10072 1890 10076
10072 1471 10003
10027 1183 10038
10001 1059 10062
10022 771 10030
10026 942 10060
10039 1221 10038
10015 777 10020
10059 936 10051
10064 1791 10005
10040 1905 10045
10020 1285 10034
10065 1067 10027
10058 929 10067
10000 710 10024
10014 1861 10035
10045 983 10001
10008 1685 10068
10054 948 10074
10037 1265 10027
10011 739 10051
10010 1428 10064
10023 1887 10076
10073 1503 10079
10021 1023 10076
10011 1067 10084
10061 1085 10012
10082 762 10024
10071 1342 10026
10055 1773 10054
10008 861 10001
10023 1638 10000
10079 991 10067
10078 1914 10071
10011 1687 10013
10031 1884 10015
10011 961 10076
10015 795 10055
10070 863 10060
10024 623 10039
10028 1986 10034
10005 1051 10068
10059 1005 10037
10025 1258 10034
10067 1909 10047
10055 755 10026
10004 572 10082
10028 1636 10073
10047 1413 10073
10022 1797 10032
10076 1844 10029
10019 763 10077
10034 1704 10035
10037 686 10010
10025 765 10038
10067 1565 10010
10051 1315 10035
10066 1284 10015
10069 689 10061
10025 1893 10000
10058 1983 10073
10064 973 10067
10029 1173 10017
10014 796 10033
10057 1525 10068
10059 1592 10065
10028 918 10041
10082 1629 10024
10065 1910 10023
10076 1927 10022
10025 1010 10011
10073 610 10076
10047 1002 10032
10007 1270 10001
10043 1058 10035
10080 1475 10081
10017 1954 10049
10004 1825 10058
10023 1322 10048
10033 1441 10011
10063 999 10049
10045 1120 10064
10026 999 10075
10082 1556 10030
10023 980 10031
10065 1368 10026
10001 991 10041
10008 1587 10077
10077 1226 10046
10035 1847 10070
10079 1772 10039
10011 545 10058
10063 1356 10039
10013 1350 10011
10000 1881 10044
10061 813 10049
10058 871 10004
10077 1638 10040
10029 1040 10030
10004 910 10019
10048 1780 10004
10081 1634 10039
10004 1603 10045
10083 1319 10060
10048 1670 10054
10069 1435 10052
10025 1734 10040
10047 600 10037
10016 718 10078
10065 1588 10080
10052 782 10028
10018 777 10021
10053 1827 10000
10018 1441 10043
10038 1280 10007
10056 1003 10036
10083 692 10034
10057 1414 10028
10010 1551 10054
10076 644 10037
10062 1029 10045
10048 1682 10019
10037 510 10042
10001 845 10053
10005 1730 10071
10018 1341 10054
10011 807 10029
10029 1264 10030
10065 589 10035
10054 1961 10013
10037 1116 10035
10078 1768 10021
10084 510 10080
10045 1600 10057
10015 861 10023
10041 1591 10021
10002 1212 10031
10000 550 10076
10042 1298 10007
10053 1202 10006
10005 1472 10080
10042 735 10023
10048 1799 10010
10016 1942 10069
10011 1406 10038
10010 1496 10028
10044 1373 10031
10025 822 10065
10043 1331 10084
10015 1611 10041
10064 1587 10083
10067 1743 10053
10057 924 10038
10005 1169 10050
10035 1272 10014
10063 783 10006
10034 1994 10022
10000 767 10034
10036 1975 10004
10017 598 10032
10008 1594 10054
10046 1571 10080
10018 1915 10052
10020 1377 10005
10066 1768 10041
10052 776 10061
10022 1932 10016
10001 998 10040
10030 550 10039
10040 1628 10080
10021 1406 10070
10081 684 10039
10058 1943 10074
10067 671 10068
10046 692 10026
10074 1445 10008
10059 1262 10024
10066 605 10036
10025 1530 10057
10007 1223 10070
10082 789 10024
10078 957 10037
10065 696 10055
10019 1153 10022
10038 1557 10026
10045 909 10084
10023 1582 10039
10008 553 10050
10051 1329 10060
10027 1496 10024
10066 1457 10034
10010 1478 10007
10077 1681 10003
10083 1199 10068
10033 1838 10019
10033 1215 10036
10024 1018 10025
10033 1578 10036
10004 687 10006
10034 1914 10006
10041 715 10034
10054 1359 10068
10069 1222 10078
10012 713 10020
10084 1414 10017
10018 1272 10029
10081 764 10011
10060 1741 10033
10055 1440 10038
10026 1389 10066
10053 1998 10066
10069 927 10046
10037 1908 10078
10044 1728 10011
10016 1955 10054
10038 1492 10006
10006 1005 10021
10001 672 10033
10000 1303 10052
10042 1773 10018
10033 1373 10060
10080 819 10062
10023 1622 10046
10005 1312 10023
10059 1125 10060
10029 1680 10057
10010 1734 10025
10030 1749 10027
10066 1036 10042
10052 925 10022
10074 1239 10060
10040 1590 10080
10069 583 10072
10055 1679 10034
10048 1397 10038
10027 716 10009
10047 1710 10048
10074 1917 10067
10012 1440 10016
10017 584 10071
10060 525 10028
10069 1163 10070
10043 1519 10012
10018 1856 10079
10020 916 10004
10062 1306 10064
10043 1084 10032
10047 987 10002
10047 1350 10083
10003 1747 10024
10033 1542 10060
10069 928 10023
10044 1263 10000
10051 1727 10002
10029 920 10048
10058 1354 10049
10036 1912 10063
10050 1797 10077
10005 1422 10006
10040 1022 10008
10040 1467 10041
10077 1996 10082
10022 1428 10023
10076 1550 10021
10076 1040 10028
10005 1867 10043
10074 993 10040
10066 1811 10044
10025 1603 10019
10002 968 10072
10080 880 10052
10054 1096 10008
10021 995 10035
10059 1336 10054
10022 1210 10038
10013 1372 10020
10084 1594 10070
10071 964 10043
10029 1233 10014
10077 1061 10068
10081 1546 10028
10015 1672 10004
10077 1328 10083
10067 626 10028
10078 1484 10043
10049 1284 10059
10027 1842 10017
10029 960 10024
10026 1218 10029
10018 1269 10007
10011 1886 10084
10064 1292 10055
10075 1964 10082
10047 1817 10069
10010 1873 10066
10006 1205 10077
10054 1451 10051
10049 550 10081
10009 1079 10016
10039 1913 10050
10051 583 10020
10006 1994 10066
10016 1248 10006
10053 1836 10030
10074 1679 10001
10066 1474 10056
10019 1966 10028
10035 1539 10024
10025 1556 10026
10078 1972 10055
10074 1037 10083
10058 1815 10014
10076 1163 10007
10031 1240 10028
10028 1182 10011
10022 1693 10040
10024 857 10035
10065 752 10029
10038 506 10071
10009 843 10002
10002 612 10080
10021 1945 10042
10018 1304 10014
10083 707 10072
10044 1593 10033
10047 1876 10067
10052 920 10013
10029 1469 10068
10014 740 10043
10067 1205 10051
10080 940 10031
10009 1975 10040
10002 803 10066
10030 584 10080
10078 1020 10008
10050 1979 10051
10048 1567 10047
10071 771 10019
10066 1158 10020
10072 696 10010
10070 1812 10015
10084 553 10004
10049 534 10008
10075 607 10080
10066 717 10067
10014 559 10017
10071 1174 10004
10050 1649 10020
10059 965 10071
10060 550 10075
10012 1311 10044
10044 1769 10055
10027 612 10004
10026 593 10073
10057 646 10055
10032 509 10018
10071 1690 10012
10059 864 10060
10039 1682 10052
10058 1874 10071
10037 1317 10012
10018 561 10020
10045 1740 10025
10014 875 10004
10070 1628 10066
10054 573 10084
10035 1760 10020
10070 1234 10013
10001 1773 10005
10048 1735 10045
10032 626 10065
10035 1517 10006
10004 802 10002
10002 607 10079
10077 773 10000
10012 1593 10053
10068 1355 10026
10009 1563 10036
10050 987 10029
10057 1968 10059
10073 1381 10017
10010 1541 10024
10015 976 10054
10064 1958 10016
10064 1435 10032
10018 1163 10048
10065 580 10003
10047 762 10006
10073 1342 10038
10020 944 10075
10016 1943 10045
10070 1514 10002
10015 820 10045
10037 1427 10039
10050 578 10049
10028 1020 10029
10026 1601 10003
10012 1071 10042
10032 1680 10050
10045 1203 10050
10023 860 10075
10028 540 10043
10009 1536 10031
10061 1314 10024
10048 551 10073
10035 1124 10014
10084 1670 10046
10007 1790 10040
10042 620 10075
10022 1543 10056
10009 725 10071
10025 753 10039
10013 1410 10027
10040 1980 10005
10063 1295 10073
10062 1302 10004
10077 882 10015
10084 945 10064
10058 912 10063
10021 1043 10057
10052 915 10070
10037 1400 10081
10006 1396 10052
10019 954 10028
10041 1705 10081
10053 1972 10007
10046 635 10072
10072 942 10041
10075 763 10013
10006 1581 10045
10001 1055 10038
10000 755 10061
10065 1374 10031
10059 1289 10016
10060 716 10022
10010 1716 10012
10013 970 10030
10048 1052 10009
10069 879 10025
10084 1695 10035
10037 799 10066
10050 932 10062
10025 1615 10063
10081 524 10003
10084 1157 10083
10062 623 10057
10080 1366 10047
10075 1684 10059
10038 984 10037
10069 1150 10059
10063 1541 10027
10080 1226 10047
10081 998 10041
10072 1541 10037
10038 1908 10054
10043 1758 10083
10023 939 10077
10035 603 10006
10005 1836 10060
10004 685 10059
10056 675 10014
10050 763 10033
10061 1827 10073
10002 729 10007
10004 560 10063
10078 1725 10048
10040 1061 10082
10066 1142 10068
10054 894 10079
10065 1851 10023
10038 1832 10073
10013 984 10045
10019 1314 10080
10040 1357 10044
10061 890 10035
10070 1267 10082
10018 1301 10031
10010 1303 10051
10037 538 10076
10060 636 10003
10042 1457 10044
10067 810 10016
10053 736 10066
10032 1072 10072
10002 1752 10022
10026 627 10060
10015 963 10022
10020 790 10072
10033 1664 10056
10064 1227 10003
10015 1782 10033
10046 1560 10081
10082 1144 10037
10038 1900 10083
10080 854 10049
10069 1528 10064
10063 1807 10016
10058 962 10018
10012 1528 10027
10021 957 10062
10033 922 10079
10030 1559 10051
10043 1949 10041
10080 893 10000
10034 1959 10007
10033 775 10016
10047 1054 10018
10058 859 10084
10007 847 10074
10032 1996 10013
10038 1101 10007
10064 1945 10056
10053 538 10059
10007 780 10006
10008 765 10041
10082 558 10050
10061 552 10065
10064 1159 10033
10032 1185 10048
10009 873 10044
10027 1001 10049
10053 1187 10022
10081 1720 10019
10079 1021 10007
10072 673 10011
10041 973 10076
10046 1472 10021
10062 686 10019
10082 645 10071
10018 1570 10050
10068 1790 10027
10056 1148 10027
10017 1414 10009
10063 754 10014
10010 1080 10011
10063 748 10036
10008 765 10078
10053 1283 10034
10058 1713 10053
10072 1200 10067
10014 1156 10000
10062 773 10075
10064 1602 10082
10019 950 10022
10016 746 10049
10007 810 10062
10035 1855 10050
10009 1334 10064
10047 978 10080
10009 1212 10005
10000 1602 10070
10000 1261 10044
10076 885 10061
10079 864 10047
10005 993 10082
10019 833 10040
10040 1695 10035
10038 1892 10079
10031 1223 10059
10048 694 10032
10005 1771 10062
10024 1398 10068
10031 1243 10042
10045 855 10026
10073 534 10082
10021 1271 10023
10016 1825 10019
10077 1516 10084
10009 1710 10034
10015 1740 10030
10008 1583 10080
10055 1335 10010
10004 527 10080
10038 1678 10006
10056 1568 10024
10025 979 10018
10071 620 10034
10065 1126 10020
10006 898 10048
10014 1742 10001
10000 1164 10008
10042 1417 10037
10035 1216 10061
10060 815 10069
10051 587 10057
10034 1746 10009
10063 1591 10050
10045 647 10084
10016 1029 10058
10011 1021 10073
10050 983 10049
10073 1683 10013
10065 1216 10066
10046 1009 10060
10060 1644 10002
10063 1107 10072
10084 818 10042
10063 1636 10046
10000 1848 10080
10078 773 10004
10065 1919 10007
10035 1090 10061
10024 1117 10046
10013 551 10003
10027 1649 10073
10042 825 10084
10034 1166 10065
10059 1657 10031
10019 1692 10063
10041 1497 10033
10042 1161 10025
10060 1372 10019
10076 1767 10079
10084 1213 10053
10080 1505 10066
10064 833 10007
10054 725 10010
10073 1109 10080
10079 827 10082
10021 1001 10038
10066 978 10045
10053 925 10026
10034 542 10025
10023 1188 10077
10071 505 10052
10005 1095 10051
10049 1231 10050
10081 568 10048
10003 888 10042
10017 1631 10041
10021 1956 10080
10056 1807 10042
10068 1991 10035
10073 1837 10084
10073 693 10051
10039 1537 10055
10028 504 10029
10018 608 10052
10058 1515 10022
10003 713 10035
10060 543 10037
10052 1879 10021
10058 1412 10054
10079 858 10030
10062 1857 10065
10011 1868 10021
10022 1445 10047
10044 585 10068
10084 736 10032
10071 579 10009
10024 1789 10052
10072 640 10057
10039 877 10003
10084 1754 10059
10058 1443 10018
10069 503 10009
10022 706 10005
10060 1971 10046
10014 772 10006
10041 1585 10065
10031 831 10056
10053 774 10049
10051 1780 10008
10022 1931 10052
10024 658 10057
10059 1719 10035
10051 1438 10030
10053 870 10000
10017 1460 10026
10049 1558 10017
10083 1362 10076
10075 613 10042
10018 1976 10040
10057 957 10033
10062 1693 10007
10049 922 10024
10047 1087 10016
10084 1195 10011
