consumer_id energy producer_id
10060 1817 10055
10024 764 10041
10061 687 10028
10080 1451 10071
10017 1684 10074
10080 812 10013
10055 1262 10019
10068 1952 10010
10050 1770 10051
10005 1838 10076
10026 850 10017
10039 1572 10072
10066 741 10058
10072 1567 10031
10008 984 10053
10061 1439 10027
10068 949 10006
10072 1988 10074
10015 1370 10005
10066 1402 10061
10032 514 10012
10054 803 10051
10019 611 10060
10020 676 10054
10048 1439 10078
10002 867 10040
10060 1586 10071
10016 1835 10017
10078 1827 10065
10027 931 10021
10039 1886 10007
10066 1810 10065
10081 1320 10028
10041 1722 10013
10054 1942 10032
10001 730 10071
10023 1471 10044
10048 1612 10063
10021 1930 10041
10066 1100 10008
10064 513 10001
10048 1938 10068
10051 1324 10037
10072 820 10022
10056 1328 10082
10057 1579 10060
10024 1456 10009
10075 546 10035
10010 653 10035
10064 533 10007
10020 1480 10014
10025 1020 10061
10022 1376 10043
10070 1983 10049
10051 527 10048
10004 1415 10006
10048 899 10084
10039 1426 10072
10057 768 10055
10034 1735 10015
10052 1840 10082
10063 1783 10071
10041 886 10063
10059 1077 10035
10045 1748 10008
10000 896 10022
10030 591 10080
10073 1392 10039
10068 618 10033
10011 659 10080
10015 687 10011
10007 1371 10000
10075 1791 10028
10046 1831 10070
10032 1956 10033
10002 1014 10078
10047 674 10018
10042 657 10084
10026 1377 10003
10015 1758 10019
10063 1419 10048
10070 1671 10036
10027 1181 10075
10045 1213 10061
10046 1173 10050
10058 1110 10029
10041 1255 10007
10018 512 10083
10015 1334 10021
10013 1318 10017
10027 1106 10022
10018 1952 10062
10073 1814 10047
10023 1692 10079
10068 1262 10042
10038 509 10012
10013 1896 10081
10049 1466 10057
10026 1082 10023
10047 1282 10048
10027 753 10044
10049 1749 10084
10011 1296 10023
10071 1451 10061
10037 1408 10055
10035 1007 10029
10026 823 10065
10019 1272 10072
10032 1825 10008
10076 1692 10029
10017 971 10053
10015 1449 10077
10050 1441 10004
10052 1132 10010
10057 655 10034
10040 1425 10036
10007 879 10033
10071 1471 10046
10033 859 10056
10015 1309 10014
10062 1944 10044
10043 1187 10046
10026 1047 10061
10022 517 10054
10079 946 10026
10059 1292 10065
10044 1358 10048
10051 1870 10027
10038 993 10043
10033 1513 10032
10028 624 10024
10021 599 10042
10015 850 10051
10072 579 10020
10039 1785 10063
10076 1261 10047
10028 1390 10010
10069 696 10028
10052 1797 10059
10076 1505 10065
10066 550 10034
10058 1341 10012
10071 583 10038
10014 1647 10006
10032 1398 10072
10021 630 10064
10012 1897 10008
10035 974 10044
10032 874 10046
10019 1150 10052
10079 998 10071
10025 1774 10044
10080 992 10077
10072 1232 10041
10084 1431 10073
10015 1347 10033
10035 1811 10032
10009 686 10029
10035 802 10022
10017 1802 10015
10048 1283 10003
10039 1530 10029
10055 1488 10069
10030 532 10067
10069 1792 10028
10017 1299 10065
10060 1008 10073
10056 1100 10033
10028 1952 10057
10069 1673 10064
10052 799 10022
10019 1000 10037
10053 623 10074
10046 1868 10058
10044 802 10031
10021 1833 10081
10079 1874 10047
10071 586 10042
10082 555 10005
10068 1953 10014
10027 1870 10028
10027 1630 10010
10018 1661 10064
10030 961 10033
10017 1578 10079
10028 1320 10008
10017 1215 10022
10061 1791 10013
10016 915 10075
10058 1574 10062
10043 2000 10030
10084 1229 10041
10038 854 10002
10078 1162 10030
10051 984 10048
10047 1080 10020
10017 617 10027
10032 1003 10029
10058 1246 10055
10030 1741 10004
10045 1506 10005
10073 1984 10080
10058 568 10083
10044 949 10006
10047 1117 10079
10036 1934 10023
10072 908 10013
10046 1790 10043
10020 642 10078
10030 1823 10043
10025 1265 10054
10078 746 10071
10022 1965 10039
10068 915 10042
10080 1815 10065
10068 690 10055
10034 1535 10011
10022 1499 10082
10063 1888 10080
10031 1007 10070
10061 1547 10042
10064 1376 10063
10003 1031 10005
10019 1248 10045
10072 618 10028
10057 1482 10001
10011 970 10026
10006 1797 10002
10028 757 10049
10083 1702 10017
10022 702 10029
10061 1169 10019
10059 1508 10049
10083 1698 10042
10012 810 10063
10011 1530 10083
10018 848 10039
10039 1433 10069
10012 729 10021
10066 1628 10008
10050 1763 10003
10078 1421 10064
10008 1909 10084
10036 1693 10074
10031 1634 10015
10006 1284 10048
10012 1863 10020
10074 1163 10075
10079 952 10051
10019 970 10084
10061 580 10063
10075 931 10070
10056 1381 10031
10033 680 10037
10052 1842 10027
10008 1385 10045
10070 1587 10006
10072 1011 10064
10022 809 10046
10028 1496 10055
10070 551 10002
10018 1792 10025
10066 670 10021
10022 1411 10053
10083 507 10078
10018 1392 10015
10025 2000 10036
10073 732 10012
10031 1952 10009
10021 676 10015
10015 1428 10023
10063 1597 10021
10061 1085 10052
10030 1150 10036
10032 1722 10033
10082 740 10004
10019 1573 10013
10073 876 10072
10041 854 10068
10022 1809 10019
10030 1111 10006
10031 1783 10062
10006 569 10068
10011 1646 10006
10040 1647 10036
10016 695 10058
10075 1548 10011
10020 1029 10075
10021 1522 10054
10012 792 10077
10056 1206 10041
10004 1618 10038
10025 1946 10034
10045 1773 10076
10048 1108 10012
10023 700 10075
10082 672 10028
10040 959 10044
10072 1723 10079
10081 1297 10082
10027 1274 10063
10013 842 10061
10070 782 10039
10054 1592 10015
10009 760 10055
10026 1880 10072
10002 1207 10003
10012 1944 10018
10034 690 10002
10048 851 10066
10054 970 10065
10013 1808 10040
10018 966 10030
10006 693 10056
10063 1045 10080
10022 1263 10056
10007 1546 10062
10077 1673 10064
10014 1695 10008
10025 1204 10078
10075 1876 10022
10072 1439 10069
10026 1137 10060
10062 1620 10021
10082 756 10036
10079 1374 10032
10048 822 10044
10020 1431 10006
10043 1370 10017
10061 540 10067
10024 1985 10044
10004 625 10077
10083 1532 10078
10044 1675 10012
10041 1099 10022
10048 1577 10037
10045 821 10070
10030 1189 10015
10083 713 10044
10008 1674 10016
10016 1802 10065
10025 1785 10036
10035 1581 10076
10072 959 10039
10069 1489 10015
10048 1354 10063
10082 643 10061
10075 1197 10020
10005 1922 10010
10023 621 10048
10051 1640 10061
10048 1188 10074
10069 1992 10047
10033 1815 10037
10040 1307 10016
10082 1102 10011
10069 1552 10048
10040 1850 10060
10044 1554 10073
10049 1494 10050
10011 1505 10034
10076 1572 10003
10035 580 10014
10038 1054 10071
10057 1770 10002
10039 1083 10049
10002 1503 10048
10049 1616 10084
10036 697 10084
10083 1499 10007
10051 706 10036
10043 894 10006
10065 639 10006
10039 962 10058
10037 984 10057
10025 767 10039
10076 1205 10063
10040 1771 10024
10041 543 10028
10003 1669 10057
10017 609 10040
10039 1838 10012
10055 1006 10010
10067 1241 10080
10036 1856 10017
10003 928 10044
10021 1380 10031
10030 1484 10031
10048 1477 10036
10049 1982 10068
10042 1349 10022
10041 1533 10001
10057 1022 10082
10039 796 10072
10083 1020 10048
10063 850 10002
10025 947 10064
10029 750 10080
10044 1401 10053
10073 762 10074
10084 1342 10081
10056 1178 10010
10072 1241 10021
10010 1130 10083
10066 961 10048
10070 1088 10022
10063 590 10056
10050 1771 10030
10017 1358 10062
10001 1572 10007
10016 634 10062
10041 1753 10060
10024 1739 10042
10003 931 10021
10007 1190 10078
10009 837 10040
10046 1400 10060
10062 853 10001
10068 1311 10014
10070 1567 10038
10064 1873 10065
10054 612 10051
10025 1644 10050
10018 1728 10019
10004 1729 10021
10013 1161 10046
10084 783 10045
10043 850 10010
10024 1407 10053
10077 1513 10007
10076 885 10068
10000 1437 10051
10033 1173 10037
10078 1551 10033
10066 772 10069
10043 521 10045
10034 509 10012
10078 1036 10060
10003 1142 10077
10004 683 10010
10046 619 10071
10030 1138 10026
10060 1900 10013
10031 990 10076
10056 526 10030
10080 1304 10052
10019 593 10044
10039 1883 10025
10000 1842 10016
10001 809 10068
10057 1512 10065
10064 561 10045
10006 902 10005
10030 1534 10064
10007 1631 10037
10002 912 10025
10043 1183 10061
10035 812 10069
10082 1751 10012
10041 976 10032
10010 1591 10083
10081 1051 10077
10014 1391 10084
10041 1645 10048
10048 698 10033
10016 779 10027
10065 1010 10009
10025 1897 10045
10081 1578 10078
10005 1832 10002
10019 855 10007
10026 1705 10046
10014 603 10000
10001 568 10061
10014 1682 10074
10033 575 10041
10035 1559 10068
10021 1476 10020
10048 1318 10017
10001 1708 10038
10012 1073 10040
10025 1141 10060
10080 1987 10048
10029 1509 10079
10003 1169 10018
10074 1386 10057
10067 1866 10057
10065 1588 10017
10055 1119 10025
10082 1964 10042
10059 765 10076
10045 1822 10054
10025 1548 10083
10006 1102 10041
10023 588 10013
10051 1827 10080
10060 1553 10017
10077 1162 10075
10010 523 10036
10005 999 10017
10073 612 10038
10056 1314 10063
10022 688 10048
10062 1195 10077
10084 1645 10067
10037 1085 10008
10047 895 10000
10063 1420 10058
10009 1668 10008
10014 1382 10041
10075 1849 10055
10008 1617 10051
10034 1746 10043
10043 1461 10037
10066 1197 10059
10027 1213 10041
10052 538 10045
10075 616 10003
10006 655 10025
10059 954 10025
10044 1069 10041
10056 860 10001
10001 917 10079
10001 1499 10037
10038 877 10049
10059 1138 10010
10023 1222 10070
10082 567 10026
10005 797 10023
10072 1523 10028
10043 1474 10056
10044 606 10061
10049 853 10084
10017 1792 10040
10013 1699 10034
10010 811 10011
10065 717 10077
10036 622 10042
10048 1241 10066
10039 793 10064
10065 973 10070
10016 1360 10049
10053 714 10026
10079 1191 10065
10052 1111 10009
10014 716 10033
10030 1791 10021
10013 1362 10070
10062 564 10014
10022 1223 10077
10082 1685 10072
10023 646 10053
10034 567 10035
10063 1984 10030
10014 1706 10062
10050 1377 10009
10081 1957 10060
10083 539 10034
10043 694 10033
10048 1582 10066
10050 1788 10022
10008 1561 10022
10044 681 10065
10040 1928 10043
10012 1056 10043
10082 1687 10006
10036 516 10000
10064 1049 10080
10023 1028 10073
10032 1824 10061
10003 1309 10001
10052 1409 10067
10082 1195 10046
10057 1732 10051
10075 1415 10052
10001 1527 10002
10058 1969 10053
10077 1721 10014
10022 801 10062
10060 1915 10009
10043 1641 10058
10042 1564 10073
10050 1309 10065
10038 1938 10011
10002 1790 10069
10039 1557 10007
10043 1679 10035
10045 1601 10059
10002 944 10011
10015 876 10013
10041 1757 10025
10082 1459 10035
10005 1057 10047
10040 1606 10059
10019 814 10024
10084 727 10008
10022 701 10009
10008 924 10058
10046 1321 10003
10068 1024 10035
10004 1952 10043
10011 575 10041
10058 1550 10042
10040 1263 10065
10009 1309 10047
10055 1054 10084
10052 706 10033
10026 1728 10024
10068 905 10071
10040 1933 10048
10010 1484 10037
10081 729 10068
10034 1365 10071
10072 900 10001
10074 1159 10069
10041 719 10027
10040 1140 10057
10027 1208 10007
10061 1503 10013
10045 933 10075
10057 1666 10019
10063 1709 10027
10040 1076 10016
10072 1872 10037
10072 1910 10077
10024 1552 10072
10018 1543 10004
10047 1393 10052
10059 769 10029
10060 708 10023
10014 968 10038
10026 1769 10069
10008 614 10014
10028 915 10064
10079 562 10012
10082 1737 10003
10025 887 10079
10013 813 10078
10053 746 10018
10013 1982 10071
10041 1721 10079
10002 969 10029
10044 1087 10054
10055 1989 10006
10078 1848 10083
10077 587 10071
10056 1711 10029
10079 1424 10070
10045 1962 10007
10050 1347 10076
10039 1102 10067
10067 1390 10071
10082 1072 10047
10033 1681 10020
10029 504 10069
10069 1341 10025
10031 1158 10065
10058 685 10043
10007 1692 10031
10055 1680 10022
10077 1454 10018
10066 1355 10010
10006 721 10004
10046 1653 10064
10081 1992 10035
10057 1994 10054
10042 513 10052
10074 727 10028
10046 1785 10023
10081 1973 10023
10012 962 10075
10013 840 10007
10008 679 10036
10068 1804 10012
10008 501 10062
10041 1965 10042
10064 1602 10053
10005 1144 10079
10005 1971 10083
10000 1608 10025
10026 1576 10063
10027 1163 10059
10070 909 10022
10052 1255 10014
10016 1651 10012
10058 1357 10037
10062 1741 10082
10057 546 10058
10026 1387 10041
10035 618 10055
10007 1450 10002
10032 1418 10077
10049 1639 10071
10036 1051 10061
10063 560 10078
10000 1125 10059
10060 512 10079
10015 1803 10052
10078 1227 10046
10065 899 10068
10028 657 10027
10023 1876 10073
10026 1249 10033
10073 1593 10044
10038 1917 10028
10071 1603 10074
10066 760 10019
10005 1865 10038
10047 597 10020
10068 1448 10011
10044 1139 10045
10041 1722 10049
10059 1325 10067
10062 1066 10001
10046 715 10019
10051 986 10042
10069 1119 10072
10035 1107 10062
10021 717 10062
10020 1180 10083
10071 1001 10050
10030 1757 10082
10029 1621 10066
10029 1079 10062
10052 1980 10068
10047 1420 10031
10010 1818 10025
10035 768 10065
10023 1028 10061
10011 1905 10012
10016 604 10046
10053 528 10009
10063 862 10003
10076 866 10019
10073 827 10045
10043 901 10067
10028 622 10057
10080 1819 10022
10054 1324 10019
10002 1087 10000
10000 1215 10044
10047 938 10013
10014 1683 10056
10042 900 10062
10010 640 10065
10032 1514 10056
10067 1026 10035
10066 681 10015
10044 1045 10018
10063 1215 10075
10052 1039 10043
10027 605 10064
10018 1507 10001
10069 875 10081
10012 1155 10004
10003 1912 10054
10071 822 10069
10076 1055 10030
10067 558 10071
10014 1210 10045
10028 1786 10068
10063 1400 10048
10016 1957 10045
10038 1506 10039
10061 1458 10076
10010 501 10002
10062 666 10046
10024 723 10050
10031 542 10048
10060 1416 10009
10016 678 10041
10008 1026 10020
10049 1882 10005
10010 762 10023
10057 1209 10000
10063 1688 10024
10076 505 10072
10013 1520 10083
10034 1024 10049
10013 574 10017
10034 1679 10021
10068 1836 10045
10028 1433 10043
10009 1541 10060
10053 732 10005
10040 726 10033
10043 1718 10069
10000 901 10046
10075 1393 10017
10015 1352 10034
10052 1840 10011
10021 1709 10027
10048 1650 10061
10047 764 10035
10042 1539 10019
10039 1463 10069
10065 1785 10072
10061 1745 10073
10021 921 10049
10058 1389 10027
10017 651 10014
10055 1192 10041
10018 930 10067
10031 521 10014
10077 515 10056
10050 805 10030
10073 1426 10044
10077 834 10061
10046 1984 10026
10033 850 10017
10041 967 10022
10050 1949 10084
10016 1179 10023
10043 1219 10025
10066 1917 10058
10006 954 10005
10070 1832 10032
10051 1565 10015
10014 1580 10062
10025 1490 10004
10022 1936 10020
10011 1548 10070
10044 1250 10070
10049 1600 10000
10049 773 10013
10076 1548 10034
10023 1648 10060
10043 843 10068
10004 588 10058
10044 1106 10023
10068 1116 10029
10055 1129 10083
10079 1043 10034
10068 694 10023
10011 1262 10001
10012 1097 10030
10038 1860 10013
10070 778 10033
10069 1052 10070
10039 518 10011
10005 1757 10046
10070 1278 10072
10037 1042 10040
10055 1198 10013
10017 633 10065
10002 1429 10049
10000 1847 10055
10082 1688 10065
10009 957 10035
10011 1001 10054
10072 1625 10020
10040 1275 10056
10001 1833 10047
10042 1884 10030
10071 1208 10062
10007 1160 10006
10038 1467 10064
10053 1925 10040
10033 1877 10009
10007 1513 10008
10063 1148 10048
10079 1673 10014
10065 1332 10035
10022 1347 10067
10038 1135 10039
10073 1672 10034
10034 1029 10068
10058 922 10016
10012 522 10020
10051 962 10070
10013 1610 10019
10039 1818 10068
10022 1673 10031
10056 1950 10018
10027 1173 10001
10084 1881 10078
10052 1504 10045
10020 1977 10000
10053 1913 10060
10043 660 10083
10081 1499 10062
10035 1423 10001
10001 1849 10072
10052 1636 10036
10048 1482 10049
10027 1869 10050
10035 1608 10007
10001 1052 10035
10031 1529 10049
10032 1606 10033
10051 1848 10030
10046 1807 10026
10056 1033 10019
10082 1902 10007
10048 659 10061
10003 1353 10045
10047 822 10039
10058 1288 10023
10078 1761 10071
10038 742 10047
10058 1054 10082
10023 647 10069
10005 1493 10010
10018 1970 10079
10063 1358 10011
10017 772 10024
10022 1326 10007
10060 915 10054
10067 813 10069
10055 600 10053
10015 1850 10021
10050 981 10061
10010 1834 10026
10057 705 10000
10010 1610 10072
10038 562 10084
10053 1862 10079
10054 1252 10052
10006 1924 10053
10017 1468 10043
10006 1007 10042
10057 905 10009
10017 549 10059
10048 1667 10023
10039 1137 10060
10047 1309 10070
10030 1320 10015
10011 1710 10030
10016 911 10025
10070 1503 10034
10016 694 10068
10049 1414 10046
10048 981 10026
10039 1220 10015
10056 974 10018
10002 777 10023
10044 1593 10000
10056 1007 10020
10045 514 10046
10032 729 10015
10041 1004 10042
10015 1387 10060
10069 1554 10076
10032 966 10016
10001 1423 10025
10079 656 10048
10024 1702 10080
10027 1993 10015
10038 1634 10000
10035 774 10038
10069 1240 10049
10033 759 10073
10047 778 10075
10084 1070 10054
10027 779 10053
10070 1316 10062
10008 1792 10059
10009 1514 10029
10050 667 10063
10076 1450 10072
10016 1527 10023
10080 571 10077
10084 625 10083
10032 1434 10040
10001 1064 10006
10001 1672 10061
10018 1860 10053
10055 1865 10074
10032 1643 10075
10023 1583 10020
10016 1345 10081
10070 1032 10066
10044 1405 10006
10022 785 10005
10003 1894 10000
10044 1143 10027
10015 1894 10006
10064 1522 10039
10073 983 10015
10061 1044 10004
10007 1913 10038
10016 1480 10014
10005 1660 10070
10048 1035 10054
10015 889 10077
10039 1986 10047
10043 1438 10028
10002 1984 10069
10035 1678 10083
10008 851 10015
10012 1313 10002
10017 1082 10058
10026 1844 10073
10051 1287 10030
10014 1867 10019
10035 1309 10055
10076 1881 10037
10051 999 10007
10082 1038 10047
10057 588 10010
10074 974 10001
10023 1346 10081
10042 912 10076
10036 1504 10032
10012 1958 10010
10054 1299 10008
10080 1494 10023
10006 1219 10050
10046 1289 10057
10007 1838 10037
10084 1886 10068
10041 946 10036
10047 958 10004
10064 1969 10042
10063 612 10022
10016 1834 10005
10031 1910 10083
10058 1990 10030
10044 1329 10030
10010 510 10046
10066 678 10027
10075 1197 10062
10020 730 10019
10058 965 10035
10020 1954 10050
10083 1131 10080
10057 780 10042
10009 627 10012
10062 586 10056
10033 696 10064
10042 1499 10007
10029 1764 10065
10082 1967 10061
10066 568 10034
10077 1763 10013
10030 1604 10046
10014 1197 10036
10001 1912 10077
10057 1780 10038
10025 1369 10029
10047 1811 10084
10062 1504 10074
10053 1710 10005
10055 966 10060
10047 1178 10022
10084 1610 10020
10049 1985 10043
10050 730 10017
10077 622 10076
10001 1434 10028
10003 709 10024
10018 1265 10038
10049 1162 10074
10003 1454 10072
10033 955 10035
10028 683 10076
10081 608 10036
10004 649 10024
10024 1327 10063
10076 1586 10023
10020 1338 10001
10084 1841 10026
10069 1581 10082
10065 809 10029
10038 1655 10016
10023 713 10029
10039 1321 10026
10041 640 10040
10076 1734 10067
10005 1356 10073
10001 1839 10006
10052 931 10064
10060 744 10063
10034 1825 10076
10037 849 10012
10022 1369 10053
10019 1754 10065
10032 620 10020
10038 827 10064
10018 1358 10065
10018 1741 10068
10047 1886 10043
10049 876 10083
10035 1003 10072
10033 1919 10067
10080 1703 10006
10005 1016 10032
10079 508 10061
10069 1150 10056
10068 1696 10035
10004 923 10048
10001 817 10008
10025 1147 10021
10078 940 10028
10040 1667 10003
10011 1413 10067
10054 765 10070
10073 1648 10024
10068 1726 10006
10027 1683 10080
10022 1143 10056
10031 1114 10036
10010 1416 10026
10045 1286 10054
10013 875 10014
10034 999 10040
10020 877 10068
10083 840 10043
10030 1102 10073
10051 926 10080
10014 659 10026
10066 1743 10009
10004 1643 10040
10019 1668 10069
10078 1301 10005
10078 943 10066
10009 1953 10005
10070 651 10052
10048 1836 10015
10041 686 10043
10024 1740 10078
10018 1684 10000
10027 1722 10012
10084 1274 10051
10040 830 10025
10019 1686 10066
10028 872 10010
10049 575 10076
10023 1677 10073
10063 1332 10000
10075 703 10080
10081 1304 10072
10079 828 10024
10007 1847 10069
10074 1765 10075
10050 1863 10061
10032 992 10049
10071 1007 10054
10059 843 10001
10054 745 10018
10037 1672 10028
10020 740 10010
10016 849 10040
10065 1823 10010
10044 1299 10004
10005 1325 10046
10064 1403 10042
10032 1825 10083
10020 721 10073
10069 1355 10044
10045 786 10042
10018 1019 10080
10079 1570 10057
10047 1184 10011
10006 1107 10020
10070 1099 10013
10047 1467 10061
10006 1187 10004
10015 775 10017
10001 1357 10069
10083 1524 10001
10046 847 10021
10021 1448 10074
10024 1724 10066
10009 833 10081
10037 538 10021
10073 1408 10071
10005 1532 10053
10029 1950 10030
10069 1713 10063
10007 1594 10060
10003 1133 10081
10011 1716 10024
10068 1742 10025
10048 915 10071
10009 513 10001
10061 1933 10072
10075 584 10054
10067 603 10035
10061 1484 10009
10001 940 10072
10001 1129 10019
10035 1275 10040
10041 833 10077
10003 1927 10080
10044 1288 10071
10022 680 10028
10036 624 10054
10027 1717 10029
10082 818 10031
10025 1276 10076
10032 799 10064
10027 1294 10005
10056 1137 10041
10073 1552 10047
10025 941 10080
10004 1767 10060
10060 567 10045
10081 1272 10060
10029 1688 10072
10071 1701 10073
10025 1745 10035
10046 1337 10047
10033 1896 10023
10065 555 10038
10001 1442 10050
10057 1564 10011
10004 1454 10026
10084 1886 10071
10002 614 10022
10023 528 10039
10044 1400 10075
10011 991 10039
10015 1250 10020
10036 1835 10000
10014 574 10029
10075 1924 10032
10071 1373 10051
10069 549 10051
10084 611 10023
10039 1845 10015
10025 923 10031
10017 1274 10031
10073 1425 10040
10075 808 10063
10006 1183 10047
10054 1658 10056
10017 783 10072
10002 1404 10011
10029 1827 10063
10014 1069 10047
10008 1449 10007
10005 1430 10037
10075 550 10019
10015 775 10047
10025 800 10060
10021 1099 10049
10055 1516 10007
10028 1407 10072
10036 1662 10063
10055 1740 10032
10083 1653 10006
10016 525 10008
10072 801 10059
10063 812 10032
10005 1742 10045
10038 867 10017
10082 1392 10020
10072 1383 10073
10005 1428 10045
10054 1855 10020
10013 527 10044
10064 1343 10014
10049 653 10043
10038 1255 10044
10081 1355 10047
10065 1116 10079
10047 978 10026
10043 1917 10027
10055 1200 10065
10048 1382 10068
10034 1025 10006
10084 811 10042
10009 1046 10021
10064 1828 10034
10041 1461 10049
10073 1136 10067
10014 1999 10012
10053 1850 10059
10028 1875 10063
10045 663 10084
10036 1188 10003
10004 1137 10077
10020 1047 10015
10070 906 10078
10020 919 10052
10045 1386 10046
10026 878 10045
10022 1058 10058
10083 853 10066
10079 1492 10080
10060 1874 10075
10075 1500 10053
10023 745 10039
10074 1384 10034
10076 1783 10000
10051 1026 10041
10026 1288 10002
10084 950 10067
10058 783 10071
10054 1650 10035
10048 1422 10066
10060 1898 10033
10047 1417 10034
10022 990 10035
10076 1039 10046
10032 1049 10041
10036 1452 10039
10020 1907 10054
10052 874 10035
10032 1099 10081
10024 1821 10001
10007 1168 10004
10065 716 10045
10004 1287 10015
10064 1789 10063
10059 890 10057
10023 1837 10062
10026 1343 10030
10035 1568 10057
10016 1832 10029
10049 1322 10084
10057 1895 10036
10041 702 10061
10078 1571 10030
10083 1002 10027
10014 1977 10045
10037 1893 10073
10019 1163 10030
10061 605 10032
10037 1498 10065
10074 1905 10069
10068 683 10051
10047 1450 10002
10067 1988 10080
10065 745 10069
10060 1514 10039
10020 1883 10084
10020 1045 10069
10032 728 10081
10002 1134 10076
10027 1091 10042
10011 1907 10077
10003 1747 10059
10027 1415 10035
10015 902 10056
10031 1998 10057
10084 1624 10057
10069 1784 10046
10007 1544 10004
10006 1496 10007
10008 650 10044
10021 540 10026
10068 1983 10069
10051 1477 10055
10054 940 10067
10013 1027 10069
10033 711 10029
10045 1430 10024
10020 728 10030
10083 1868 10018
10061 1485 10055
