consumer_id energy producer_id
10013 1985 10073
10014 1228 10027
10078 815 10050
10037 541 10030
10016 1516 10014
10038 1744 10044
10020 1852 10072
10049 1527 10071
10047 1290 10066
10039 1925 10069
10000 1863 10027
10018 731 10062
10043 1816 10078
10058 1571 10009
10008 1536 10037
10058 1402 10035
10082 1791 10020
10036 765 10028
10084 1790 10059
10082 1971 10081
10028 1932 10007
10040 1011 10024
10060 1615 10073
10007 761 10042
10006 1913 10030
10050 1287 10000
10028 892 10049
10083 898 10001
10002 989 10071
10075 1329 10039
10047 1085 10081
10039 701 10055
10061 1036 10071
10003 1171 10069
10015 596 10053
10022 1054 10057
10061 1243 10004
10070 755 10069
10071 941 10078
10065 1470 10046
10014 1258 10061
10034 786 10018
10040 998 10079
10037 1491 10009
10028 1549 10001
10049 735 10004
10075 1054 10055
10024 1483 10069
10017 711 10060
10013 612 10018
10013 1083 10064
10060 1026 10031
10083 1605 10048
10069 1182 10070
10081 862 10006
10002 1279 10063
10014 581 10023
10020 907 10041
10008 1124 10033
10059 1560 10024
10058 801 10019
10072 883 10084
10079 1965 10074
10060 1014 10064
10000 1413 10084
10057 1588 10050
10073 929 10026
10073 1386 10003
10039 1325 10006
10017 1309 10005
10081 1915 10021
10056 1464 10017
10080 577 10022
10038 1522 10028
10022 1913 10020
10075 1954 10017
10017 1064 10010
10030 1410 10036
10069 1892 10037
10065 548 10039
10041 622 10000
10061 1325 10063
10019 1785 10064
10014 1486 10071
10005 1513 10067
10025 1354 10058
10083 1473 10009
10033 923 10061
10028 1768 10080
10069 1963 10045
10066 1302 10081
10005 1625 10063
10040 1959 10039
10005 1085 10006
10013 684 10057
10074 1800 10071
10025 1143 10076
10028 1467 10033
10048 1660 10052
10056 566 10061
10015 1463 10045
10050 1948 10060
10023 1882 10004
10005 524 10026
10015 818 10069
10006 603 10063
10062 884 10017
10017 1298 10041
10050 1851 10083
10075 1995 10042
10022 865 10041
10006 664 10007
10076 959 10049
10024 1205 10054
10065 524 10055
10000 1882 10068
10020 1753 10060
10047 1580 10082
10067 582 10049
10010 1661 10063
10008 514 10045
10082 1521 10038
10050 1538 10055
10002 1936 10058
10039 1983 10013
10028 1263 10058
10063 779 10018
10002 806 10069
10055 640 10004
10031 1433 10010
10056 1974 10000
10081 924 10026
10007 839 10034
10000 1042 10079
10030 1471 10003
10049 1163 10014
10084 1671 10040
10078 1403 10046
10050 1286 10068
10036 1480 10023
10061 544 10039
10040 1829 10005
10027 1814 10074
10062 1143 10034
10020 1011 10047
10041 1352 10083
10013 1601 10066
10004 1351 10056
10071 1136 10066
10049 795 10077
10008 1206 10006
10026 1540 10073
10000 905 10004
10024 1600 10044
10064 723 10024
10059 1222 10046
10073 956 10063
10023 946 10001
10000 862 10041
10059 1003 10036
10043 1419 10071
10006 1452 10014
10063 972 10075
10075 1193 10057
10024 1067 10055
10060 1787 10065
10042 1250 10024
10049 1515 10042
10045 1622 10021
10022 889 10037
10069 1489 10076
10076 1112 10021
10069 1993 10052
10035 1882 10003
10038 989 10036
10030 1092 10041
10009 658 10014
10008 1162 10075
10046 1912 10019
10070 1555 10012
10020 587 10075
10039 1189 10002
10070 724 10039
10048 1843 10028
10014 1514 10059
10011 1111 10068
10045 1596 10053
10048 684 10005
10015 725 10017
10012 1887 10038
10073 1731 10021
10069 1256 10060
10036 1113 10022
10039 1127 10011
10040 978 10013
10079 639 10033
10054 1754 10067
10019 1422 10047
10000 1448 10044
10083 750 10068
10009 1827 10040
10034 1944 10017
10038 1196 10070
10067 1097 10027
10061 959 10024
10065 1419 10037
10079 1285 10045
10012 1188 10014
10020 1398 10057
10040 1236 10035
10027 840 10058
10072 1748 10010
10077 869 10035
10030 927 10081
10032 504 10042
10071 906 10049
10040 781 10062
10071 605 10030
10069 1601 10014
10036 1698 10077
10041 1228 10056
10007 1783 10065
10029 1832 10041
10045 1825 10060
10057 1858 10055
10080 1205 10050
10079 1748 10000
10051 1374 10058
10007 1338 10020
10055 1489 10023
10000 1526 10068
10034 1689 10017
10058 1864 10032
10045 1031 10029
10026 642 10078
10053 1475 10048
10005 1076 10011
10022 843 10033
10029 1651 10046
10067 777 10030
10044 555 10066
10052 890 10038
10070 1530 10026
10035 1520 10077
10044 750 10051
10069 615 10073
10047 1076 10007
10012 1715 10058
10050 1593 10064
10068 1503 10049
10037 547 10047
10024 1242 10042
10060 976 10037
10034 1284 10037
10081 1605 10058
10041 1266 10071
10006 1808 10046
10004 774 10000
10057 1238 10005
10080 1290 10073
10026 1639 10048
10012 1206 10001
10046 625 10071
10005 551 10032
10030 1345 10015
10021 1382 10073
10032 1726 10069
10073 1391 10020
10025 1824 10008
10010 1640 10025
10018 1971 10001
10013 1475 10021
10061 1781 10053
10077 1689 10006
10000 977 10051
10015 804 10021
10077 802 10061
10031 1863 10007
10056 1911 10039
10050 1171 10014
10072 1365 10057
10006 725 10076
10043 1432 10083
10059 779 10042
10023 1415 10075
10078 1110 10015
10000 1042 10024
10008 1622 10066
10026 1134 10033
10050 1027 10007
10013 977 10000
10024 1273 10070
10010 1429 10067
10003 1536 10030
10083 1020 10007
10055 947 10053
10026 1128 10047
10017 1633 10030
10019 1725 10001
10001 654 10030
10010 1693 10007
10080 726 10009
10018 1604 10038
10041 1633 10008
10052 1715 10036
10056 1406 10055
10067 1787 10080
10014 599 10026
10032 723 10074
10082 1663 10016
10026 1719 10039
10009 1315 10044
10039 544 10079
10034 1077 10012
10079 867 10076
10027 530 10048
10002 1736 10027
10066 1360 10051
10064 1068 10021
10073 1138 10056
10045 874 10036
10005 1977 10044
10072 784 10027
10003 593 10063
10078 1999 10042
10028 1192 10027
10083 624 10063
10072 1415 10002
10016 1522 10017
10029 581 10019
10015 1842 10014
10082 1699 10036
10083 1869 10015
10047 1301 10080
10068 1994 10022
10005 820 10081
10023 1411 10084
10003 1181 10083
10002 560 10076
10020 1664 10077
10082 1577 10065
10078 1772 10048
10003 618 10033
10047 766 10009
10026 1091 10055
10010 1993 10031
10064 949 10039
10076 653 10015
10080 1530 10050
10056 664 10080
10064 1686 10002
10010 1978 10041
10077 1838 10048
10034 1391 10083
10041 1011 10029
10015 1809 10030
10022 606 10077
10025 1231 10017
10077 1189 10017
10065 685 10033
10074 1740 10054
10021 589 10065
10008 912 10005
10049 1219 10070
10034 928 10027
10006 1146 10002
10008 941 10033
10028 1442 10073
10014 1971 10028
10044 944 10017
10059 1034 10014
10018 1019 10064
10008 1461 10010
10066 1275 10060
10007 1392 10032
10029 1440 10035
10022 1207 10012
10071 1902 10029
10034 630 10072
10045 680 10081
10055 1416 10043
10083 1023 10065
10071 902 10027
10079 1446 10048
10034 1488 10041
10038 1359 10046
10061 1959 10034
10034 659 10033
10055 1058 10023
10034 1772 10063
10032 942 10001
10010 1643 10068
10039 1390 10037
10036 957 10030
10057 702 10044
10037 1106 10018
10017 1121 10079
10080 931 10054
10007 1106 10040
10024 1315 10084
10074 1707 10010
10076 1938 10039
10027 1911 10006
10054 993 10004
10041 724 10000
10074 1173 10047
10054 1204 10037
10004 608 10061
10065 2000 10016
10071 1481 10080
10026 1689 10023
10054 1426 10050
10050 1389 10036
10070 643 10004
10014 835 10021
10069 1365 10037
10052 1624 10050
10026 1292 10012
10028 702 10083
10012 1987 10073
10032 854 10038
10006 1473 10016
10026 1082 10029
10041 988 10015
10016 1864 10019
10083 765 10070
10025 919 10060
10024 652 10019
10044 670 10060
10033 1699 10038
10024 600 10001
10019 1660 10033
10019 827 10074
10077 637 10044
10070 1809 10054
10007 621 10008
10061 1035 10073
10073 1904 10031
10029 1816 10040
10081 528 10066
10057 1744 10023
10027 1288 10050
10017 1638 10000
10043 587 10071
10044 1778 10004
10069 746 10010
10022 1179 10013
10001 1010 10076
10000 796 10073
10069 1252 10067
10015 1741 10034
10061 1698 10037
10081 1966 10053
10002 927 10029
10058 523 10019
10078 1918 10068
10001 1834 10058
10039 767 10066
10020 1688 10049
10025 1420 10041
10082 932 10019
10063 932 10034
10074 1002 10031
10039 582 10063
10004 770 10035
10007 1043 10008
10047 1066 10028
10048 1927 10041
10076 1163 10048
10042 1060 10037
10013 753 10020
10033 822 10043
10011 1009 10067
10059 1672 10031
10011 560 10005
10077 1095 10026
10065 1331 10034
10036 1725 10029
10062 1475 10044
10012 1650 10041
10014 665 10042
10017 1893 10014
10022 1814 10029
10056 937 10079
10020 826 10079
10084 1793 10004
10001 1799 10061
10019 1443 10064
10077 1267 10036
10047 537 10081
10073 1362 10052
10082 928 10007
10021 1603 10024
10076 533 10022
10046 1923 10024
10056 556 10010
10017 1494 10046
10026 1534 10054
10035 1958 10066
10079 1044 10008
10083 1229 10060
10068 1246 10065
10038 1411 10059
10028 1972 10084
10016 1901 10002
10003 915 10075
10010 1976 10067
10065 1768 10015
10046 870 10001
10053 1221 10065
10037 1926 10050
10048 1954 10069
10019 1466 10033
10038 1794 10076
10008 770 10007
10058 1558 10021
10082 762 10055
10082 1062 10044
10081 956 10074
10043 1478 10034
10022 1273 10037
10025 1006 10057
10015 836 10046
10076 1728 10003
10050 1810 10000
10080 985 10045
10078 1104 10067
10050 929 10074
10084 1556 10069
10010 1074 10019
10009 1881 10033
10015 745 10043
10028 1387 10039
10032 1340 10052
10054 1596 10053
10082 695 10026
10054 813 10058
10083 647 10017
10084 1324 10008
10020 1916 10005
10024 1905 10068
10023 1468 10047
10039 563 10041
10077 1413 10078
10017 1774 10050
10033 585 10050
10047 1403 10072
10080 1815 10015
10064 1268 10039
10029 1017 10020
10060 1541 10052
10026 1936 10047
10079 1213 10020
10054 1665 10059
10058 1162 10059
10025 684 10032
10051 1214 10081
10083 1802 10031
10044 532 10063
10057 1789 10003
10011 1486 10007
10072 1524 10059
10049 997 10016
10034 1900 10004
10077 1130 10024
10007 1327 10058
10030 1339 10076
10021 706 10018
10076 1042 10024
10064 1088 10041
10054 1426 10032
10064 547 10020
10048 1792 10012
10051 1747 10050
10009 1825 10064
10045 793 10034
10024 859 10026
10062 1807 10012
10082 1892 10018
10037 1226 10076
10001 1845 10069
10031 1845 10008
10036 1377 10016
10030 615 10038
10056 1309 10061
10036 1232 10083
10060 813 10074
10000 820 10052
10059 1108 10055
10025 589 10042
10023 1224 10037
10067 1540 10068
10039 714 10065
10009 1981 10017
10076 1253 10030
10051 1372 10043
10083 1495 10034
10045 1305 10055
10054 862 10080
10010 1114 10041
10007 629 10030
10070 1527 10051
10008 590 10011
10068 1642 10025
10021 956 10022
10055 1522 10006
10070 1191 10002
10008 746 10071
10033 1603 10017
10007 1363 10032
10007 624 10018
10068 1006 10000
10050 1319 10031
10048 783 10011
10011 1757 10051
10005 878 10035
10023 976 10076
10002 1796 10043
10029 576 10013
10039 1047 10043
10003 721 10047
10066 1202 10007
10068 1429 10008
10075 1005 10032
10010 1379 10007
10012 1906 10079
10043 556 10038
10072 1095 10074
10071 958 10081
10063 1730 10026
10009 1065 10015
10004 1763 10005
10039 870 10004
10005 698 10030
10031 1959 10015
10047 1203 10080
10040 1917 10052
10083 763 10012
10003 814 10001
10080 1498 10042
10074 1794 10058
10075 1659 10057
10077 978 10073
10034 1527 10054
10049 1871 10051
10061 1183 10070
10066 505 10005
10008 1449 10084
10016 1374 10050
10020 1700 10058
10034 1743 10011
10034 1315 10071
10068 1661 10069
10039 616 10001
10021 1954 10070
10024 642 10068
10067 1569 10052
10059 912 10041
10061 1601 10020
10078 648 10072
10075 1774 10003
10074 1448 10002
10084 1631 10083
10032 1580 10037
10032 1340 10017
10054 1223 10063
10043 1611 10052
10045 1278 10011
10026 1366 10005
10074 945 10008
10024 1030 10014
10036 731 10075
10040 1056 10059
10040 903 10025
10061 1976 10062
10057 814 10020
10001 1347 10048
10041 1386 10040
10025 1153 10009
10062 1994 10073
10030 1224 10063
10007 606 10044
10080 1751 10015
10039 832 10011
10033 851 10016
10013 744 10033
10042 671 10083
10041 868 10048
10026 615 10024
10055 1720 10027
10063 1345 10016
10030 1287 10031
10011 543 10082
10058 946 10079
10052 869 10040
10074 1555 10007
10034 1476 10035
10045 1832 10002
10062 613 10066
10035 1281 10011
10007 1664 10069
10045 1091 10001
10043 902 10073
10050 1420 10046
10019 709 10022
10041 1446 10004
10059 744 10027
10017 932 10033
10013 1181 10029
10058 832 10077
10082 1924 10066
10082 1859 10049
10072 979 10004
10000 518 10028
10054 1146 10061
10009 875 10036
10027 655 10028
10024 1881 10067
10083 1276 10016
10041 1387 10076
10043 1090 10020
10035 1524 10027
10026 1367 10034
10028 1033 10053
10020 1045 10027
10059 803 10032
10033 1553 10013
10005 1156 10080
10019 595 10078
10049 1264 10060
10045 1377 10052
10072 1648 10047
10046 819 10066
10078 1692 10001
10009 1328 10037
10067 1841 10060
10065 555 10017
10022 1360 10023
10045 863 10034
10064 1263 10003
10064 890 10007
10069 1316 10028
10052 1020 10021
10011 893 10046
10047 1126 10081
10026 1705 10018
10064 1585 10029
10046 1507 10054
10079 1962 10030
10034 983 10018
10000 1918 10067
10060 939 10028
10049 1889 10024
10029 1351 10025
10012 1519 10046
10026 1791 10072
10040 1690 10013
10075 720 10061
10077 981 10062
10065 1428 10060
10002 1625 10070
10054 1757 10039
10047 1333 10018
10011 1135 10042
10063 1817 10003
10035 1785 10034
10026 639 10020
10039 966 10024
10032 1128 10008
10022 1311 10051
10036 983 10035
10000 937 10002
10079 1383 10050
10082 579 10042
10011 1986 10043
10008 1069 10012
10046 1248 10070
10010 1078 10014
10018 1272 10061
10013 1105 10063
10030 1871 10012
10041 1877 10028
10008 1912 10050
10058 886 10029
10008 572 10047
10027 1538 10003
10071 1967 10078
10011 1359 10002
10065 1819 10066
10049 669 10060
10017 1161 10032
10061 1603 10065
10039 1915 10051
10008 1877 10073
10003 1156 10047
10031 919 10004
10029 551 10077
10071 548 10067
10070 1529 10017
10008 916 10078
10035 587 10068
10018 1744 10066
10047 1670 10046
10042 1425 10019
10048 1167 10043
10037 1523 10040
10056 1885 10040
10035 635 10081
10027 989 10048
10083 1024 10030
10011 1696 10001
10006 1813 10072
10060 624 10067
10068 1604 10073
10070 1888 10067
10081 1894 10075
10008 1655 10024
10055 1429 10039
10069 1635 10062
10026 1798 10009
10006 836 10054
10022 989 10075
10033 600 10036
10007 1236 10046
10029 555 10032
10042 731 10084
10071 1499 10084
10054 650 10024
10010 543 10012
10064 821 10068
10026 997 10011
10064 1566 10017
10075 1042 10058
10046 707 10036
10071 1651 10045
10011 559 10037
10010 765 10037
10059 1709 10039
10024 766 10011
10037 1357 10068
10008 1961 10038
10036 1805 10054
10045 1228 10009
10073 1026 10079
10017 1810 10077
10082 1170 10021
10040 1900 10081
10033 1851 10059
10050 1740 10011
10082 869 10010
10002 1678 10074
10084 1945 10029
10022 1009 10017
10057 1941 10013
10007 1138 10044
10070 1540 10068
10012 1857 10020
10008 1933 10078
10018 999 10058
10080 1958 10027
10032 1144 10031
10065 1960 10036
10030 1424 10057
10055 1171 10005
10027 1033 10028
10021 882 10009
10047 833 10066
10082 938 10046
10019 975 10056
10082 1672 10012
10047 1827 10048
10061 912 10039
10014 1040 10032
10017 1719 10023
10053 1947 10051
10054 1971 10050
10046 1175 10069
10028 1422 10039
10023 1217 10009
10062 699 10019
10049 1396 10007
10024 554 10041
10062 540 10004
10026 527 10078
10072 1022 10006
10034 889 10003
10060 1819 10035
10014 600 10061
10059 1210 10071
10056 1243 10045
10001 1612 10054
10012 614 10052
10046 620 10013
10035 667 10000
10082 1383 10032
10084 1898 10023
10064 951 10083
10022 1339 10059
10070 1881 10001
10057 741 10000
10077 1727 10005
10034 1553 10066
10021 759 10044
10038 575 10033
10021 801 10064
10066 1812 10034
10075 1565 10079
10023 1102 10042
10014 1174 10024
10037 1449 10039
10066 1654 10004
10002 712 10036
10084 1060 10043
10048 1609 10012
10060 1565 10039
10081 544 10013
10069 1506 10013
10050 1076 10060
10061 1697 10012
10002 923 10047
10061 1335 10014
10019 953 10042
10019 1340 10032
10000 892 10005
10048 1779 10076
10008 548 10038
10053 1168 10037
10041 1607 10070
10079 1777 10043
10050 622 10060
10075 1366 10037
10049 1921 10082
10005 604 10047
10046 1117 10001
10065 1289 10049
10061 601 10040
10014 1881 10066
10043 931 10051
10006 1158 10029
10028 848 10052
10038 1261 10004
10003 536 10008
10082 1967 10031
10052 1249 10051
10001 1690 10084
10044 1968 10028
10069 1628 10058
10007 1070 10058
10040 954 10064
10080 1856 10055
10034 645 10028
10082 1241 10004
10029 1085 10052
10068 1784 10023
10080 780 10047
10081 1820 10021
10060 1744 10042
10010 1682 10033
10046 1157 10017
10082 524 10021
10012 1422 10035
10022 604 10021
10059 1218 10079
10017 1893 10055
10008 1461 10020
10069 686 10027
10052 1220 10075
10040 798 10044
10028 1590 10002
10070 1500 10023
10047 1291 10074
10018 930 10039
10043 1628 10051
10053 650 10064
10003 1736 10040
10072 1418 10084
10084 1161 10078
10017 1935 10052
10046 873 10037
10062 657 10058
10058 1193 10025
10042 1109 10004
10038 1026 10040
10078 1046 10028
10013 1552 10084
10040 1084 10079
10052 1045 10053
10056 1092 10002
10052 1497 10011
10057 1306 10047
10046 886 10004
10082 1227 10012
10035 763 10008
10076 1090 10011
10044 1013 10018
10005 1664 10070
10030 841 10048
10010 970 10009
10052 1454 10080
10042 794 10001
10024 1669 10073
10013 1549 10035
10044 702 10084
10038 1052 10050
10001 560 10080
10065 513 10052
10071 1635 10078
10021 1978 10013
10069 692 10052
10030 1904 10015
10074 877 10084
10047 892 10000
10018 758 10003
10080 888 10038
10012 1181 10072
10066 1252 10051
10054 1132 10001
10067 822 10065
10045 1750 10012
10020 1431 10084
10051 1812 10018
10079 1412 10033
10069 1547 10048
10026 639 10022
10070 1557 10081
10033 1365 10005
10055 1950 10054
10075 1319 10010
10049 628 10068
10057 620 10079
10079 1074 10007
10046 1045 10076
10020 1560 10082
10002 1494 10079
10054 1452 10013
10013 1678 10034
10037 552 10056
10015 1905 10007
10004 1450 10040
10006 974 10017
10080 1160 10001
10041 1007 10048
10079 1006 10012
10062 956 10057
10010 1810 10051
10063 1036 10067
10006 1869 10068
10047 1880 10001
10081 1926 10041
10047 670 10014
10031 1695 10028
10019 951 10077
10062 1992 10077
10035 1072 10042
10012 1088 10023
10077 1244 10002
10000 710 10020
10004 1684 10006
10007 1411 10070
10014 1752 10035
10050 599 10008
10010 1317 10061
10059 808 10055
10070 1007 10077
10066 1885 10018
10010 1911 10053
10070 1608 10039
10067 1520 10012
10018 792 10060
10052 1710 10027
10005 1369 10063
10061 1247 10076
10047 546 10072
10012 1204 10026
10075 1438 10034
10007 1612 10008
10017 842 10015
10060 595 10019
10065 1423 10059
10009 1917 10007
10052 1475 10027
10055 1325 10021
10011 1915 10018
10024 1142 10019
10038 1800 10016
10014 1073 10071
10063 1657 10047
10032 522 10063
10033 1014 10036
10013 925 10076
10014 677 10045
10018 570 10027
10015 1953 10017
10023 1520 10067
10055 546 10066
10006 1317 10011
10033 1948 10053
10042 619 10008
10055 1336 10061
10076 542 10040
10064 1489 10036
10038 1265 10060
10068 1651 10033
10081 1467 10066
10078 974 10044
10029 1061 10008
10050 1637 10077
10061 1219 10072
10030 543 10077
10039 1200 10070
10021 1393 10032
10069 578 10011
10061 525 10035
10022 911 10070
10000 1809 10081
10031 1205 10072
10054 1709 10069
10041 623 10053
10026 1761 10003
10027 1226 10083
10042 1427 10061
10063 1011 10028
10033 1204 10035
10024 1350 10067
10010 682 10047
10070 822 10084
10081 1380 10048
10074 1762 10034
10048 776 10012
10074 1187 10023
10001 753 10011
10034 1205 10005
10073 1606 10067
10059 1650 10065
10046 1209 10030
10058 1270 10028
10034 1931 10028
10065 623 10006
10021 609 10004
10036 986 10044
10007 883 10055
10044 665 10034
10014 1616 10080
10084 876 10066
10012 1579 10013
10014 890 10058
10050 1498 10035
10003 1201 10067
10034 1134 10014
10075 1201 10029
10073 1899 10077
10060 745 10071
10041 1423 10037
10041 699 10072
10080 618 10000
10064 916 10000
10061 1894 10083
10059 1704 10051
10034 786 10030
10084 801 10041
10030 1229 10051
10029 801 10004
10012 1482 10084
10075 1358 10083
10074 621 10075
10020 964 10080
10075 1834 10076
10064 904 10017
10012 704 10052
10024 733 10076
10055 1270 10050
10000 1957 10035
10071 1280 10029
10068 603 10019
10073 787 10078
10048 638 10022
10019 561 10000
10056 579 10065
10055 899 10005
10020 859 10019
10018 512 10068
10002 1043 10003
10017 1233 10030
10053 1501 10037
10032 1716 10026
10060 1201 10007
10019 1377 10069
10005 937 10012
10079 1352 10014
10050 1103 10002
10033 670 10058
10053 1084 10038
10028 1706 10052
10019 781 10021
10040 842 10004
10028 1891 10010
10058 999 10075
10004 696 10053
10076 1786 10056
10071 1316 10067
10084 756 10032
10068 1697 10013
10060 1168 10077
10017 1691 10062
10062 1091 10057
10064 1238 10001
10033 570 10066
10015 1220 10026
10068 573 10067
10017 1480 10044
10031 808 10063
10027 1353 10054
10001 1155 10008
10053 1983 10000
10038 1221 10083
10042 911 10022
10001 1269 10060
10080 556 10043
10059 1621 10060
10066 552 10026
10061 1713 10079
10053 1336 10041
10078 1798 10034
10026 1846 10012
10070 1246 10001
10057 1109 10014
10017 1605 10002
10014 1793 10045
10073 1826 10032
10076 685 10003
10061 808 10033
10054 1397 10001
10038 1515 10003
10025 1812 10051
10065 1036 10068
10055 1364 10028
10079 1835 10075
10040 993 10025
10036 636 10019
10050 1209 10068
10063 1120 10026
10067 1204 10035
10076 1573 10020
10075 624 10032
10011 1054 10050
10043 1934 10009
10000 1957 10040
10044 875 10057
10027 1636 10023
10036 990 10019
10062 1445 10066
10074 1095 10084
10003 1860 10035
10071 501 10013
10049 1115 10017
10029 1756 10069
10070 1154 10065
10079 923 10029
10074 1545 10016
10018 1003 10006
10043 800 10076
10076 1048 10047
10061 1569 10067
10076 1963 10018
10075 1560 10018
10005 1394 10044
10048 851 10041
10008 832 10011
10050 1116 10080
10008 556 10072
10002 1954 10071
10027 1038 10062
10057 1924 10050
10008 682 10033
10048 1905 10056
10067 1611 10061
10077 847 10037
10070 1096 10038
10055 1812 10033
10026 1871 10007
10028 1994 10037
10048 1353 10029
10009 874 10014
10082 1954 10074
10006 1713 10082
10083 925 10014
10026 960 10066
10067 823 10024
10018 1898 10059
10062 1188 10010
10082 1341 10055
10042 1960 10020
10038 536 10080
10074 866 10065
10078 1662 10076
10041 694 10026
10000 748 10071
10082 668 10042
10020 1093 10069
10025 794 10059
10014 1625 10021
10062 904 10032
10074 1213 10036
10003 534 10011
10078 538 10023
10003 1161 10050
10079 555 10049
10069 727 10046
10057 572 10006
10024 1070 10073
10003 1621 10068
10061 885 10010
10048 1440 10071
10043 1971 10034
10081 1000 10022
10079 644 10077
10059 1917 10043
10058 1983 10033
10023 1485 10076
10077 1362 10022
10052 945 10023
10035 1170 10014
10082 2000 10033
10041 1107 10011
10040 1713 10045
10006 1527 10026
10034 1719 10080
10027 1809 10074
10082 1865 10040
10059 658 10031
10007 1250 10013
10081 1955 10038
10070 1680 10044
10075 1488 10056
10054 1217 10011
10038 1011 10083
10083 1507 10082
10072 1803 10033
10035 1004 10031
10042 1435 10045
10005 910 10041
10024 1601 10038
10021 1923 10056
10078 1155 10075
10050 953 10035
10080 811 10021
10054 501 10057
10065 682 10084
10053 1774 10033
10068 653 10077
10007 1384 10015
10077 753 10027
10025 1388 10021
10031 1858 10025
10056 525 10033
10065 917 10024
10043 786 10074
10027 779 10053
10012 660 10057
10031 1569 10045
10001 1040 10013
10026 892 10041
10066 778 10015
10025 880 10000
10038 942 10048
10007 1442 10016
10031 1386 10070
10032 519 10001
10033 704 10028
10007 1970 10077
10045 657 10039
10002 1817 10059
10025 1966 10083
10079 1505 10051
10050 902 10013
10001 1321 10019
10005 1356 10056
10050 1652 10064
10058 1712 10035
10056 933 10058
10026 866 10064
10043 1210 10081
10014 991 10034
10038 934 10042
10016 1560 10071
10057 1316 10059
10023 821 10033
10038 1041 10028
10074 1600 10058
10007 1713 10018
10029 805 10003
10019 1020 10016
10020 1167 10046
10005 910 10045
10071 1369 10073
10042 897 10067
10001 1340 10079
10081 953 10024
10032 1539 10066
10020 723 10022
10073 696 10066
10059 1795 10060
10049 1240 10023
10011 601 10080
10074 1816 10068
10025 1524 10043
10009 878 10035
10056 1246 10059
10061 710 10012
10015 1235 10040
10025 638 10011
10074 830 10021
10072 1646 10012
10081 1852 10044
10058 1048 10081
10015 630 10028
10070 1259 10003
10013 1108 10071
10044 1813 10015
10009 1148 10014
10007 1293 10044
10020 577 10015
10012 500 10046
10017 1352 10042
10013 743 10055
10023 653 10036
10010 1848 10000
10032 672 10054
10033 555 10006
10015 1371 10078
10009 1573 10014
10034 595 10083
10031 1605 10001
10008 1109 10070
10061 588 10070
10054 1249 10055
10015 886 10048
10060 1267 10040
10031 1135 10079
10059 1636 10033
10005 1221 10006
10018 1956 10070
10010 1939 10011
10075 1288 10049
10022 1799 10011
10011 1240 10030
10023 1543 10068
10025 974 10022
10070 841 10008
